file	line_num	entity	context_before	tag_text	context_after	decision
035_管蔡世家.tagged.md	28	秦	@釐侯〗〖%三十九年〗，〖&周〗〖@幽王〗为〖~犬戎〗所杀，〖&周〗室卑而东徙。	〖&秦〗	始得列为诸侯。	feudal
035_管蔡世家.tagged.md	38	楚	侯〗亦娶〖'陈〗。〖@息夫人〗将归，过〖'蔡〗，〖@蔡侯〗不敬。〖@息侯〗怒，请	〖&楚〗	〖@文王〗："来伐我，我求救於〖'蔡〗，〖'蔡〗必来，〖&楚〗因击之，可以有功。	feudal
035_管蔡世家.tagged.md	38	楚	。〖@息侯〗怒，请〖&楚〗〖@文王〗："来伐我，我求救於〖'蔡〗，〖'蔡〗必来，	〖&楚〗	因击之，可以有功。"〖&楚〗〖@文王〗从之，虏〖@蔡哀侯〗以归。〖@哀侯〗留〖%	feudal
035_管蔡世家.tagged.md	38	楚	@文王〗："来伐我，我求救於〖'蔡〗，〖'蔡〗必来，〖&楚〗因击之，可以有功。"	〖&楚〗	〖@文王〗从之，虏〖@蔡哀侯〗以归。〖@哀侯〗留〖%九岁〗，死於〖&楚〗。凡立〖	feudal
035_管蔡世家.tagged.md	38	楚	有功。"〖&楚〗〖@文王〗从之，虏〖@蔡哀侯〗以归。〖@哀侯〗留〖%九岁〗，死於	〖&楚〗	。凡立〖%二十年〗卒。〖'蔡〗人立其子〖@肸〗，是为〖@缪侯〗。	feudal
035_管蔡世家.tagged.md	42	楚	〗怒，嫁其弟。〖'齐〗〖@桓公〗怒，伐〖'蔡〗；〖'蔡〗溃，遂虏〖@缪侯〗，南至	〖&楚〗	〖=邵陵〗。已而诸侯为〖'蔡〗谢〖'齐〗，〖@齐侯〗归〖@蔡侯〗。〖%二十九年〗	feudal
035_管蔡世家.tagged.md	46	秦	〖%二十年〗，〖&楚〗太子〖@商臣〗弑其〖@父〗〖@成王〗代立。〖%二十五年〗，	〖&秦〗	〖@穆公〗卒。〖%三十三年〗，〖&楚〗〖@庄王〗即位。〖%三十四年〗，〖@庄侯〗	feudal
035_管蔡世家.tagged.md	46	楚	 〖@庄侯〗〖%三年〗，〖'齐〗〖@桓公〗卒。〖%十四年〗，〖&晋〗〖@文公〗败	〖&楚〗	於〖=城濮〗。〖%二十年〗，〖&楚〗太子〖@商臣〗弑其〖@父〗〖@成王〗代立。〖	feudal
035_管蔡世家.tagged.md	46	楚	桓公〗卒。〖%十四年〗，〖&晋〗〖@文公〗败〖&楚〗於〖=城濮〗。〖%二十年〗，	〖&楚〗	太子〖@商臣〗弑其〖@父〗〖@成王〗代立。〖%二十五年〗，〖&秦〗〖@穆公〗卒。	feudal
035_管蔡世家.tagged.md	46	楚	其〖@父〗〖@成王〗代立。〖%二十五年〗，〖&秦〗〖@穆公〗卒。〖%三十三年〗，	〖&楚〗	〖@庄王〗即位。〖%三十四年〗，〖@庄侯〗卒，子〖@文侯申〗立。	feudal
035_管蔡世家.tagged.md	46	晋	[12.12] 〖@庄侯〗〖%三年〗，〖'齐〗〖@桓公〗卒。〖%十四年〗，	〖&晋〗	〖@文公〗败〖&楚〗於〖=城濮〗。〖%二十年〗，〖&楚〗太子〖@商臣〗弑其〖@父	feudal
035_管蔡世家.tagged.md	48	楚	[13.13] 〖@文侯〗〖%十四年〗，	〖&楚〗	〖@庄王〗伐〖'陈〗，杀〖@夏徵舒〗。〖%十五年〗，〖&楚〗围〖'郑〗，〖'郑〗	feudal
035_管蔡世家.tagged.md	48	楚	文侯〗〖%十四年〗，〖&楚〗〖@庄王〗伐〖'陈〗，杀〖@夏徵舒〗。〖%十五年〗，	〖&楚〗	围〖'郑〗，〖'郑〗降〖&楚〗，〖&楚〗复醳之。〖%二十年〗，〖@文侯〗卒，子〖	feudal
035_管蔡世家.tagged.md	48	楚	@庄王〗伐〖'陈〗，杀〖@夏徵舒〗。〖%十五年〗，〖&楚〗围〖'郑〗，〖'郑〗降	〖&楚〗	，〖&楚〗复醳之。〖%二十年〗，〖@文侯〗卒，子〖@景侯固〗立。	feudal
035_管蔡世家.tagged.md	48	楚	〖'陈〗，杀〖@夏徵舒〗。〖%十五年〗，〖&楚〗围〖'郑〗，〖'郑〗降〖&楚〗，	〖&楚〗	复醳之。〖%二十年〗，〖@文侯〗卒，子〖@景侯固〗立。	feudal
035_管蔡世家.tagged.md	52	楚	[14.14] 〖@景侯〗〖%元年〗，	〖&楚〗	〖@庄王〗卒。〖%四十九年〗，〖@景侯〗为太子〖@般〗娶妇於〖&楚〗，而〖@景侯	feudal
035_管蔡世家.tagged.md	52	楚	〖%元年〗，〖&楚〗〖@庄王〗卒。〖%四十九年〗，〖@景侯〗为太子〖@般〗娶妇於	〖&楚〗	，而〖@景侯〗通焉。太子弑〖@景侯〗而自立，是为〖@灵侯〗。	feudal
035_管蔡世家.tagged.md	54	楚	[15.15] 〖@灵侯〗〖%二年〗，	〖&楚〗	公子〖@围〗弑其〖;王〗〖@郏敖〗而自立，为〖@灵王〗。〖%九年〗，〖'陈〗〖;	feudal
035_管蔡世家.tagged.md	54	楚	〗而自立，为〖@灵王〗。〖%九年〗，〖'陈〗〖;司徒〗〖@招〗弑其君〖@哀公〗。	〖&楚〗	使公子〖@弃疾〗灭〖'陈〗而有之。〖%十二年〗，〖&楚〗〖@灵王〗以〖@灵侯〗弑	feudal
035_管蔡世家.tagged.md	54	楚	@招〗弑其君〖@哀公〗。〖&楚〗使公子〖@弃疾〗灭〖'陈〗而有之。〖%十二年〗，	〖&楚〗	〖@灵王〗以〖@灵侯〗弑其〖@父〗，诱〖@蔡灵侯〗于〖=申〗，伏甲饮之，醉而杀之	feudal
035_管蔡世家.tagged.md	58	楚	[16.16] 	〖&楚〗	灭〖'蔡〗〖%三岁〗，〖&楚〗公子〖@弃疾〗弑其君〖@灵王〗代立，为〖@平王〗。	feudal
035_管蔡世家.tagged.md	58	楚	[16.16] 〖&楚〗灭〖'蔡〗〖%三岁〗，	〖&楚〗	公子〖@弃疾〗弑其君〖@灵王〗代立，为〖@平王〗。〖@平王〗乃求〖@蔡景侯〗少子	feudal
035_管蔡世家.tagged.md	58	楚	〖@平王〗。〖@平王〗乃求〖@蔡景侯〗少子〖@庐〗，立之，是为〖@平侯〗。是年，	〖&楚〗	亦复立〖'陈〗。〖&楚〗〖@平王〗初立，欲亲诸侯，故复立〖'陈〗、〖'蔡〗後。	feudal
035_管蔡世家.tagged.md	58	楚	求〖@蔡景侯〗少子〖@庐〗，立之，是为〖@平侯〗。是年，〖&楚〗亦复立〖'陈〗。	〖&楚〗	〖@平王〗初立，欲亲诸侯，故复立〖'陈〗、〖'蔡〗後。	feudal
035_管蔡世家.tagged.md	66	楚	[18.18] 〖@昭侯〗〖%十年〗，朝	〖&楚〗	〖@昭王〗，持美〖*裘〗二，献其一於〖@昭王〗而自衣其一。〖&楚〗〖;相〗〖@子	feudal
035_管蔡世家.tagged.md	66	楚	〖%十年〗，朝〖&楚〗〖@昭王〗，持美〖*裘〗二，献其一於〖@昭王〗而自衣其一。	〖&楚〗	〖;相〗〖@子常〗欲之，不与。〖@子常〗谗〖@蔡侯〗，留之〖&楚〗〖%三年〗。〖	feudal
035_管蔡世家.tagged.md	66	楚	〗而自衣其一。〖&楚〗〖;相〗〖@子常〗欲之，不与。〖@子常〗谗〖@蔡侯〗，留之	〖&楚〗	〖%三年〗。〖@蔡侯〗知之，乃献其〖*裘〗於〖@子常〗；〖@子常〗受之，乃言归〖	feudal
035_管蔡世家.tagged.md	66	楚	常〗；〖@子常〗受之，乃言归〖@蔡侯〗。〖@蔡侯〗归而之〖&晋〗，请与〖&晋〗伐	〖&楚〗	。	feudal
035_管蔡世家.tagged.md	66	晋	，乃献其〖*裘〗於〖@子常〗；〖@子常〗受之，乃言归〖@蔡侯〗。〖@蔡侯〗归而之	〖&晋〗	，请与〖&晋〗伐〖&楚〗。	feudal
035_管蔡世家.tagged.md	66	晋	〗於〖@子常〗；〖@子常〗受之，乃言归〖@蔡侯〗。〖@蔡侯〗归而之〖&晋〗，请与	〖&晋〗	伐〖&楚〗。	feudal
035_管蔡世家.tagged.md	70	楚	；〖'卫〗使史言〖@康叔〗之功德，乃长〖'卫〗。〖%夏〗，为〖&晋〗灭〖'沈〗，	〖&楚〗	怒，攻〖'蔡〗。〖@蔡昭侯〗使其子为质於〖&吴〗，以共伐〖&楚〗。〖%冬〗，与〖	feudal
035_管蔡世家.tagged.md	70	楚	晋〗灭〖'沈〗，〖&楚〗怒，攻〖'蔡〗。〖@蔡昭侯〗使其子为质於〖&吴〗，以共伐	〖&楚〗	。〖%冬〗，与〖&吴〗〖;王〗〖@阖闾〗遂破〖&楚〗入〖=郢〗。〖'蔡〗怨〖@子	feudal
035_管蔡世家.tagged.md	70	楚	使其子为质於〖&吴〗，以共伐〖&楚〗。〖%冬〗，与〖&吴〗〖;王〗〖@阖闾〗遂破	〖&楚〗	入〖=郢〗。〖'蔡〗怨〖@子常〗，〖@子常〗恐，奔〖'郑〗。〖%十四年〗，〖&吴	feudal
035_管蔡世家.tagged.md	70	楚	郢〗。〖'蔡〗怨〖@子常〗，〖@子常〗恐，奔〖'郑〗。〖%十四年〗，〖&吴〗去而	〖&楚〗	〖@昭王〗复国。〖%十六年〗，〖&楚〗〖;令尹〗为其民泣以谋〖'蔡〗，〖@蔡昭侯	feudal
035_管蔡世家.tagged.md	70	楚	恐，奔〖'郑〗。〖%十四年〗，〖&吴〗去而〖&楚〗〖@昭王〗复国。〖%十六年〗，	〖&楚〗	〖;令尹〗为其民泣以谋〖'蔡〗，〖@蔡昭侯〗惧。〖%二十六年〗，〖@孔子〗如〖'	feudal
035_管蔡世家.tagged.md	70	楚	尹〗为其民泣以谋〖'蔡〗，〖@蔡昭侯〗惧。〖%二十六年〗，〖@孔子〗如〖'蔡〗。	〖&楚〗	〖@昭王〗伐〖'蔡〗，〖'蔡〗恐，告急於〖&吴〗。〖&吴〗为〖'蔡〗远，约迁以自	feudal
035_管蔡世家.tagged.md	70	晋	弘〗以求长於〖'卫〗；〖'卫〗使史言〖@康叔〗之功德，乃长〖'卫〗。〖%夏〗，为	〖&晋〗	灭〖'沈〗，〖&楚〗怒，攻〖'蔡〗。〖@蔡昭侯〗使其子为质於〖&吴〗，以共伐〖&	feudal
035_管蔡世家.tagged.md	70	吴	〖%夏〗，为〖&晋〗灭〖'沈〗，〖&楚〗怒，攻〖'蔡〗。〖@蔡昭侯〗使其子为质於	〖&吴〗	，以共伐〖&楚〗。〖%冬〗，与〖&吴〗〖;王〗〖@阖闾〗遂破〖&楚〗入〖=郢〗。	feudal
035_管蔡世家.tagged.md	70	吴	〗怒，攻〖'蔡〗。〖@蔡昭侯〗使其子为质於〖&吴〗，以共伐〖&楚〗。〖%冬〗，与	〖&吴〗	〖;王〗〖@阖闾〗遂破〖&楚〗入〖=郢〗。〖'蔡〗怨〖@子常〗，〖@子常〗恐，奔	feudal
035_管蔡世家.tagged.md	70	吴	&楚〗入〖=郢〗。〖'蔡〗怨〖@子常〗，〖@子常〗恐，奔〖'郑〗。〖%十四年〗，	〖&吴〗	去而〖&楚〗〖@昭王〗复国。〖%十六年〗，〖&楚〗〖;令尹〗为其民泣以谋〖'蔡〗	feudal
035_管蔡世家.tagged.md	70	吴	十六年〗，〖@孔子〗如〖'蔡〗。〖&楚〗〖@昭王〗伐〖'蔡〗，〖'蔡〗恐，告急於	〖&吴〗	。〖&吴〗为〖'蔡〗远，约迁以自近，易以相救；〖@昭侯〗私许，不与〖;大夫〗计。	feudal
035_管蔡世家.tagged.md	70	吴	〖@孔子〗如〖'蔡〗。〖&楚〗〖@昭王〗伐〖'蔡〗，〖'蔡〗恐，告急於〖&吴〗。	〖&吴〗	为〖'蔡〗远，约迁以自近，易以相救；〖@昭侯〗私许，不与〖;大夫〗计。〖&吴〗人	feudal
035_管蔡世家.tagged.md	70	吴	。〖&吴〗为〖'蔡〗远，约迁以自近，易以相救；〖@昭侯〗私许，不与〖;大夫〗计。	〖&吴〗	人来救〖'蔡〗，因迁〖'蔡〗于〖=州来〗。〖%二十八年〗，〖@昭侯〗将朝于〖&吴	feudal
035_管蔡世家.tagged.md	70	吴	&吴〗人来救〖'蔡〗，因迁〖'蔡〗于〖=州来〗。〖%二十八年〗，〖@昭侯〗将朝于	〖&吴〗	，〖;大夫〗恐其复迁，乃令贼〖@利〗杀〖@昭侯〗；已而诛贼〖@利〗以解过，而立〖	feudal
035_管蔡世家.tagged.md	74	楚	'宋〗灭〖'曹〗。〖%十年〗，〖'齐〗〖@田常〗弑其君〖@简公〗。〖%十三年〗，	〖&楚〗	灭〖'陈〗。〖%十九年〗，〖@成侯〗卒，子〖@声侯产〗立。〖@声侯〗〖%十五年〗	feudal
035_管蔡世家.tagged.md	76	楚	[21.21] 〖@侯齐〗〖%四年〗，	〖&楚〗	〖@惠王〗灭〖'蔡〗，〖@蔡侯齐〗亡，〖'蔡〗遂绝祀。後〖'陈〗灭〖%三十三年〗	feudal
035_管蔡世家.tagged.md	80	晋	〗，有後为〖'曹〗，有〔世家〕言。〖@成叔武〗，其後世无所见。〖@霍叔处〗，其後	〖&晋〗	〖@献公〗时灭〖'霍〗。〖@康叔封〗，其後为〖'卫〗，有〔世家〕言。〖@厓季载〗	feudal
035_管蔡世家.tagged.md	98	秦	伯〗〖%二十五年〗，〖&周〗〖@幽王〗为〖~犬戎〗所杀，因东徙，益卑，诸侯畔之。	〖&秦〗	始列为诸侯。	feudal
035_管蔡世家.tagged.md	110	楚	〗卒，子〖@昭公班〗立。〖@昭公〗〖%六年〗，〖'齐〗〖@桓公〗败〖'蔡〗，遂至	〖&楚〗	〖=召陵〗。〖%九年〗，〖@昭公〗卒，子〖@共公襄〗立。	feudal
035_管蔡世家.tagged.md	114	晋	[33.33] 〖@共公〗〖%十六年〗，初，	〖&晋〗	公子〖@重耳〗其亡过〖'曹〗，〖@曹君〗无礼，欲观其骈胁。〖@釐负羁〗谏，不听，	feudal
035_管蔡世家.tagged.md	114	晋	曹君〗无礼，欲观其骈胁。〖@釐负羁〗谏，不听，私善於〖@重耳〗。〖%二十一年〗，	〖&晋〗	〖@文公〗〖@重耳〗伐〖'曹〗，虏〖@共公〗以归，令军毋入〖@釐负羁〗之宗族闾。	feudal
035_管蔡世家.tagged.md	114	晋	文公〗〖@重耳〗伐〖'曹〗，虏〖@共公〗以归，令军毋入〖@釐负羁〗之宗族闾。或说	〖&晋〗	〖@文公〗曰："昔〖'齐〗〖@桓公〗会诸侯，复异姓；今君囚〖'曹〗君，灭同姓，何	feudal
035_管蔡世家.tagged.md	114	晋	"昔〖'齐〗〖@桓公〗会诸侯，复异姓；今君囚〖'曹〗君，灭同姓，何以令於诸侯？"	〖&晋〗	乃复归〖@共公〗。	feudal
035_管蔡世家.tagged.md	118	晋	[34.34] 〖%二十五年〗，	〖&晋〗	〖@文公〗卒。〖%三十五年〗，〖@共公〗卒，子〖@文公寿〗立。〖@文公〗〖%二十	feudal
035_管蔡世家.tagged.md	120	楚	公〗。〖%二十三年〗，〖@成公〗卒，子〖@武公胜〗立。〖@武公〗〖%二十六年〗，	〖&楚〗	公子〖@弃疾〗弑其君〖@灵王〗代立。〖%二十七年〗，〖@武公〗卒，子〖@平公〗立	feudal
035_管蔡世家.tagged.md	120	晋	[35.35] 〖@成公〗〖%三年〗，	〖&晋〗	〖@厉公〗伐〖'曹〗，虏〖@成公〗以归，已复〖@释之〗。〖%五年〗，〖&晋〗〖@	feudal
035_管蔡世家.tagged.md	120	晋	〗，〖&晋〗〖@厉公〗伐〖'曹〗，虏〖@成公〗以归，已复〖@释之〗。〖%五年〗，	〖&晋〗	〖@栾书〗、〖@中行偃〗使〖@程滑〗弑其君〖@厉公〗。〖%二十三年〗，〖@成公〗	feudal
035_管蔡世家.tagged.md	134	晋	39.39] 〖@公孙彊〗言霸说於〖@曹伯〗。〖%十四年〗，〖@曹伯〗从之，乃背	〖&晋〗	干〖'宋〗。〖'宋〗〖@景公〗伐之，〖&晋〗人不救。〖%十五年〗，〖'宋〗灭〖'	feudal
035_管蔡世家.tagged.md	134	晋	。〖%十四年〗，〖@曹伯〗从之，乃背〖&晋〗干〖'宋〗。〖'宋〗〖@景公〗伐之，	〖&晋〗	人不救。〖%十五年〗，〖'宋〗灭〖'曹〗，执〖@曹伯阳〗及〖@公孙彊〗以归而杀之	feudal
035_管蔡世家.tagged.md	149	楚	〖@献舞〗执	〖&楚〗	，遇〖'息〗礼薄。	feudal
035_管蔡世家.tagged.md	151	晋	〖'曹〗〖@共〗轻	〖&晋〗	，〖@负羁〗先觉。	feudal
036_陈杞世家.tagged.md	16	秦	@平公燮〗立。〖@平公〗〖%七年〗，〖@周幽王〗为〖~犬戎〗所杀，〖&周〗东徙。	〖&秦〗	始列为诸侯。	feudal
036_陈杞世家.tagged.md	36	楚	[11.11] 〖@宣公〗〖%三年〗，〖@楚武王〗卒，	〖&楚〗	始彊。〖%十七年〗，〖@周惠王〗娶〖~陈女〗为后。	feudal
036_陈杞世家.tagged.md	40	楚	[13.13] 〖%三十七年〗，〖@齐桓公〗伐〖'蔡〗，〖'蔡〗败；南侵	〖&楚〗	，至〖=召陵〗，还过〖=陈〗。〖;陈大夫〗〖@辕涛涂〗恶其过〖=陈〗，诈〖'齐〗	feudal
036_陈杞世家.tagged.md	44	楚	为〖@穆公〗。〖@穆公〗〖%五年〗，〖@齐桓公〗卒。〖%十六年〗，〖@晋文公〗败	〖&楚〗	师于〖=城濮〗。是岁，〖@穆公〗卒，子〖@共公朔〗立。〖@共公〗〖%六年〗，〖&	feudal
036_陈杞世家.tagged.md	44	楚	楚〗师于〖=城濮〗。是岁，〖@穆公〗卒，子〖@共公朔〗立。〖@共公〗〖%六年〗，	〖&楚〗	〖;太子〗〖@商臣〗〖;弑其父〗〖@成王〗代立，是为〖@穆王〗。〖%十一年〗，〖	feudal
036_陈杞世家.tagged.md	48	楚	[15.15] 〖@灵公〗〖%元年〗，〖@楚庄王〗即位。〖%六年〗，	〖&楚〗	伐〖'陈〗。〖%十年〗，〖'陈〗及〖&楚〗平。	feudal
036_陈杞世家.tagged.md	48	楚	元年〗，〖@楚庄王〗即位。〖%六年〗，〖&楚〗伐〖'陈〗。〖%十年〗，〖'陈〗及	〖&楚〗	平。	feudal
036_陈杞世家.tagged.md	50	楚	公〗罢酒出，〖@徵舒〗伏〖*弩〗厩门射杀〖@灵公〗。〖@孔宁〗、〖@仪行父〗皆奔	〖&楚〗	，〖@灵公〗〖;太子〗〖@午〗奔〖&晋〗。〖@徵舒〗自立为〖;陈侯〗。〖@徵舒〗	feudal
036_陈杞世家.tagged.md	50	晋	〖@灵公〗。〖@孔宁〗、〖@仪行父〗皆奔〖&楚〗，〖@灵公〗〖;太子〗〖@午〗奔	〖&晋〗	。〖@徵舒〗自立为〖;陈侯〗。〖@徵舒〗，故〖'陈〗〖;大夫〗也。〖@夏姬〗，〖	feudal
036_陈杞世家.tagged.md	54	楚	@午〗於〖&晋〗而立之，复君〖'陈〗如故，是为〖@成公〗。〖@孔子〗读《史记》至	〖&楚〗	复〖'陈〗，曰："贤哉〖@楚庄王〗！轻〖=千乘〗之国而重一言。"	feudal
036_陈杞世家.tagged.md	54	晋	〔天下〕！是以不贺。"〖@庄王〗曰："善。"乃迎〖@陈灵公〗〖;太子〗〖@午〗於	〖&晋〗	而立之，复君〖'陈〗如故，是为〖@成公〗。〖@孔子〗读《史记》至〖&楚〗复〖'陈	feudal
036_陈杞世家.tagged.md	58	楚	[18.18] 〖%八年〗，〖@楚庄王〗卒。〖%二十九年〗，〖'陈〗倍	〖&楚〗	盟。〖%三十年〗，〖@楚共王〗伐〖'陈〗。是岁，〖@成公〗卒，子〖@哀公弱〗立。	feudal
036_陈杞世家.tagged.md	58	楚	盟。〖%三十年〗，〖@楚共王〗伐〖'陈〗。是岁，〖@成公〗卒，子〖@哀公弱〗立。	〖&楚〗	以〖'陈〗丧，罢兵去。	feudal
036_陈杞世家.tagged.md	60	楚	[19.19] 〖@哀公〗〖%三年〗，	〖&楚〗	围〖'陈〗，复〖@释之〗。〖%二十八年〗，〖&楚〗〖;公子〗〖@围〗弑其君〖@郏	feudal
036_陈杞世家.tagged.md	60	楚	19] 〖@哀公〗〖%三年〗，〖&楚〗围〖'陈〗，复〖@释之〗。〖%二十八年〗，	〖&楚〗	〖;公子〗〖@围〗弑其君〖@郏敖〗自立，为〖@灵王〗。	feudal
036_陈杞世家.tagged.md	64	楚	，〖@哀公〗自经杀。〖@招〗卒立〖@留〗为〖'陈〗君。〖%四月〗，〖'陈〗使使赴	〖&楚〗	。〖@楚灵王〗闻〖'陈〗乱，乃杀〖'陈〗使者，使〖;公子〗〖@弃疾〗发兵伐〖'陈	feudal
036_陈杞世家.tagged.md	64	楚	使〖;公子〗〖@弃疾〗发兵伐〖'陈〗，〖'陈〗君〖@留〗奔〖'郑〗。〖%九月〗，	〖&楚〗	围〖'陈〗。〖%十一月〗，灭〖'陈〗。使〖@弃疾〗为〖;陈公〗。	feudal
036_陈杞世家.tagged.md	68	晋	[21.21] 〖@招〗之杀〖;悼太子〗也，〖;太子〗之子名〖@吴〗，出奔	〖&晋〗	。〖@晋平公〗问〖;太史〗〖@赵〗曰："〖'陈〗遂亡乎？"对曰："〖'陈〗，〖@	feudal
036_陈杞世家.tagged.md	72	楚	[22.22] 〖@楚灵王〗灭〖'陈〗〖%五岁〗，	〖&楚〗	〖;公子〗〖@弃疾〗弑〖@灵王〗代立，是为〖@平王〗。〖@平王〗初立，欲得和诸侯	feudal
036_陈杞世家.tagged.md	74	楚	〖'陈〗，取〖=胡〗、〖=沈〗而去。〖%二十八年〗，〖@吴王阖闾〗与〖@子胥〗败	〖&楚〗	入〖=郢〗。是年，〖@惠公〗卒，子〖@怀公柳〗立。	feudal
036_陈杞世家.tagged.md	78	楚	[24.24] 〖@怀公〗〖%元年〗，〖&吴〗破	〖&楚〗	，在〖=郢〗，召〖;陈侯〗。〖;陈侯〗欲往，〖;大夫〗曰："〖&吴〗新〖@得意〗	feudal
036_陈杞世家.tagged.md	78	吴	[24.24] 〖@怀公〗〖%元年〗，	〖&吴〗	破〖&楚〗，在〖=郢〗，召〖;陈侯〗。〖;陈侯〗欲往，〖;大夫〗曰："〖&吴〗新	feudal
036_陈杞世家.tagged.md	78	吴	，〖&吴〗破〖&楚〗，在〖=郢〗，召〖;陈侯〗。〖;陈侯〗欲往，〖;大夫〗曰："	〖&吴〗	新〖@得意〗；〖@楚王〗虽亡，与〖'陈〗有故，不可倍。"〖@怀公〗乃以疾谢〖&吴	feudal
036_陈杞世家.tagged.md	78	吴	&吴〗新〖@得意〗；〖@楚王〗虽亡，与〖'陈〗有故，不可倍。"〖@怀公〗乃以疾谢	〖&吴〗	。〖%四年〗，〖&吴〗复召〖@怀公〗。〖@怀公〗恐，如〖&吴〗。〖&吴〗怒其前不	feudal
036_陈杞世家.tagged.md	78	吴	@楚王〗虽亡，与〖'陈〗有故，不可倍。"〖@怀公〗乃以疾谢〖&吴〗。〖%四年〗，	〖&吴〗	复召〖@怀公〗。〖@怀公〗恐，如〖&吴〗。〖&吴〗怒其前不往，留之，因卒〖&吴〗	feudal
036_陈杞世家.tagged.md	78	吴	〖@怀公〗乃以疾谢〖&吴〗。〖%四年〗，〖&吴〗复召〖@怀公〗。〖@怀公〗恐，如	〖&吴〗	。〖&吴〗怒其前不往，留之，因卒〖&吴〗。〖'陈〗乃立〖@怀公〗之子〖@越〗，是	feudal
036_陈杞世家.tagged.md	78	吴	乃以疾谢〖&吴〗。〖%四年〗，〖&吴〗复召〖@怀公〗。〖@怀公〗恐，如〖&吴〗。	〖&吴〗	怒其前不往，留之，因卒〖&吴〗。〖'陈〗乃立〖@怀公〗之子〖@越〗，是为〖@湣公	feudal
036_陈杞世家.tagged.md	78	吴	〖&吴〗复召〖@怀公〗。〖@怀公〗恐，如〖&吴〗。〖&吴〗怒其前不往，留之，因卒	〖&吴〗	。〖'陈〗乃立〖@怀公〗之子〖@越〗，是为〖@湣公〗。	feudal
036_陈杞世家.tagged.md	80	楚	夫差〗伐〖'陈〗，取三邑而去。〖%十三年〗，〖&吴〗复来伐〖'陈〗，〖'陈〗告急	〖&楚〗	，〖@楚昭王〗来救，军於〖=城父〗，〖&吴〗师去。是年，〖@楚昭王〗卒於〖=城父	feudal
036_陈杞世家.tagged.md	80	楚	王夫差〗伐〖'齐〗，败之〖=艾陵〗，使人召〖;陈侯〗。〖;陈侯〗恐，如〖&吴〗。	〖&楚〗	伐〖'陈〗。〖%二十一年〗，〖'齐〗〖@田常〗弑其君〖@简公〗。〖%二十三年〗，	feudal
036_陈杞世家.tagged.md	80	楚	伐〖'陈〗。〖%二十一年〗，〖'齐〗〖@田常〗弑其君〖@简公〗。〖%二十三年〗，	〖&楚〗	之〖@白公胜〗杀〖;令尹〗〖@子西〗、〖@子綦〗，袭〖@惠王〗。〖@叶公〗攻败〖	feudal
036_陈杞世家.tagged.md	80	吴	年〗，〖@孔子〗適〖'陈〗。〖@吴王夫差〗伐〖'陈〗，取三邑而去。〖%十三年〗，	〖&吴〗	复来伐〖'陈〗，〖'陈〗告急〖&楚〗，〖@楚昭王〗来救，军於〖=城父〗，〖&吴〗	feudal
036_陈杞世家.tagged.md	80	吴	〖&吴〗复来伐〖'陈〗，〖'陈〗告急〖&楚〗，〖@楚昭王〗来救，军於〖=城父〗，	〖&吴〗	师去。是年，〖@楚昭王〗卒於〖=城父〗。时〖@孔子〗在〖'陈〗。〖%十五年〗，〖	feudal
036_陈杞世家.tagged.md	80	吴	〗，〖@吴王夫差〗伐〖'齐〗，败之〖=艾陵〗，使人召〖;陈侯〗。〖;陈侯〗恐，如	〖&吴〗	。〖&楚〗伐〖'陈〗。〖%二十一年〗，〖'齐〗〖@田常〗弑其君〖@简公〗。〖%二	feudal
036_陈杞世家.tagged.md	94	秦	〖@太公望〗，〖~陈氏〗灭之，有〔世家〕言。〖@伯翳〗之後，至〖@周平王〗时封为	〖&秦〗	，〖@项羽〗灭之，有〔本纪〕言。〖@垂〗、〖@益〗、〖@夔〗、〖@龙〗，其後不知	feudal
036_陈杞世家.tagged.md	94	唐	言。〖@垂〗、〖@益〗、〖@夔〗、〖@龙〗，其後不知所封，不见也。右十一人者，皆	〖&唐〗	〖'虞〗之际名有功德臣也；其五人之後皆至〖;帝王〗，馀乃为显诸侯。〖'滕〗、〖'	dynasty
036_陈杞世家.tagged.md	101	楚	史公〗曰：〖@舜〗之德可谓至矣！禅位於〖&夏〗，而後世〈血食〉者历〖%三代〗。及	〖&楚〗	灭〖'陈〗，而〖@田常〗得政於〖'齐〗，卒为建国，〖%百世〗不绝，苗裔兹兹，有土	feudal
037_卫康叔世家.tagged.md	46	晋	。〖%九年〗，〖'宋〗〖@督〗弑其〖;君〗〖;殇公〗，及〖@孔父〗。〖%十年〗，	〖&晋〗	〖=曲沃〗〖;庄伯〗弑其〖;君〗〖;哀侯〗。	feudal
037_卫康叔世家.tagged.md	58	燕	[16.16] 〖%二十五年〗，〖;惠公〗怨〖&周〗之容舍〖@黔牟〗，与	〖&燕〗	伐〖&周〗。〖&周〗〖;惠王〗饹〖=温〗，〖'卫〗、〖&燕〗立〖;惠王〗弟〖@穨	feudal
037_卫康叔世家.tagged.md	58	燕	之容舍〖@黔牟〗，与〖&燕〗伐〖&周〗。〖&周〗〖;惠王〗饹〖=温〗，〖'卫〗、	〖&燕〗	立〖;惠王〗弟〖@穨〗为〖;王〗。〖%二十九年〗，〖'郑〗复纳〖;惠王〗。〖%三	feudal
037_卫康叔世家.tagged.md	74	晋	[21.21] 〖%十六年〗，	〖&晋〗	公子〖@重耳〗过，无礼。〖%十七年〗，〖'齐〗〖;桓公〗卒。〖%二十五年〗，〖;	feudal
