name,category,is_primary,confidence,evidence_count,ref_count,evidence
符离,县,,0.85,1,5,L2_5_KNOWN_HAN_XIAN(0.85)
繁安,县,Y,0.85,1,1,L2_HOUZHE(0.85)
红,县,Y,0.85,2,1,L2_HOUZHE(0.85); L3_HINT_MEDIUM(0.55)
终弋,县,Y,0.85,1,1,L2_HOUZHE(0.85)
翟,县,Y,0.85,1,1,L2_HOUZHE(0.85)
胡母,县,Y,0.85,1,1,L2_HOUZHE(0.85)
胡陵,县,Y,0.85,2,14,L2_5_KNOWN_HAN_XIAN(0.85); L5_PEER_PROP(0.50)
胶东,县,,0.85,2,16,L2_5_KNOWN_HAN_XIAN(0.85); L5_PEER_PROP(0.50)
腄,县,Y,0.85,2,2,L2_5_KNOWN_HAN_XIAN(0.85); L5_PEER_PROP(0.50)
舞阳,县,Y,0.85,2,6,L2_5_KNOWN_HAN_XIAN(0.85); L5_PEER_PROP(0.50)
荣简,县,Y,0.85,1,1,L2_HOUZHE(0.85)
荼陵,县,Y,0.85,1,1,L2_HOUZHE(0.85)
萧,县,Y,0.85,2,10,L2_5_KNOWN_HAN_XIAN(0.85); L5_PEER_PROP(0.50)
葛魁,县,Y,0.85,1,1,L2_HOUZHE(0.85)
葭萌,县,,0.85,1,1,L2_5_KNOWN_HAN_XIAN(0.85)
蒉,县,Y,0.85,1,1,L2_HOUZHE(0.85)
蒌,县,Y,0.85,1,1,L2_HOUZHE(0.85)
蔡,县,Y,0.85,2,2,L2_5_KNOWN_HAN_XIAN(0.85); L5_PEER_PROP(0.50)
襄嚵,县,Y,0.85,1,1,L2_HOUZHE(0.85)
襄城,县,Y,0.85,1,8,L2_5_KNOWN_HAN_XIAN(0.85)
西戎,县,Y,0.85,1,2,L2_HOUZHE(0.85)
西昌,县,Y,0.85,1,1,L2_HOUZHE(0.85)
西熊,县,Y,0.85,1,1,L2_HOUZHE(0.85)
覃怀,县,,0.85,1,1,L2_5_KNOWN_HAN_XIAN(0.85)
象氏,县,Y,0.85,1,1,L2_HOUZHE(0.85)
距阳,县,Y,0.85,1,1,L2_HOUZHE(0.85)
轵道,县,,0.85,1,5,L2_5_KNOWN_HAN_XIAN(0.85)
辟,县,Y,0.85,1,1,L2_HOUZHE(0.85)
辟阳,县,Y,0.85,1,1,L2_HOUZHE(0.85)
运平,县,Y,0.85,1,1,L2_HOUZHE(0.85)
邯平,县,Y,0.85,1,1,L2_HOUZHE(0.85)
邵,县,Y,0.85,1,1,L2_HOUZHE(0.85)
邹,县,Y,0.85,2,4,L2_5_KNOWN_HAN_XIAN(0.85); L5_PEER_PROP(0.50)
郁狼,县,Y,0.85,1,1,L2_HOUZHE(0.85)
都梁,县,Y,0.85,1,1,L2_HOUZHE(0.85)
鄄,县,Y,0.85,1,3,L2_5_KNOWN_HAN_XIAN(0.85)
鄢,县,Y,0.85,2,20,L2_5_KNOWN_HAN_XIAN(0.85); L5_PEER_PROP(0.50)
钜鹿,县,,0.85,2,26,L2_5_KNOWN_HAN_XIAN(0.85); L5_PEER_PROP(0.50)
钧丘,县,Y,0.85,1,1,L2_HOUZHE(0.85)
长信,县,Y,0.85,1,1,L2_HOUZHE(0.85)
阴城,县,Y,0.85,1,1,L2_HOUZHE(0.85)
阿,县,Y,0.85,2,11,L2_5_KNOWN_HAN_XIAN(0.85); L5_PEER_PROP(0.50)
陆,县,Y,0.85,1,1,L2_HOUZHE(0.85)
陪,县,Y,0.85,1,1,L2_HOUZHE(0.85)
陪安,县,Y,0.85,1,1,L2_HOUZHE(0.85)
隆虑,县,Y,0.85,2,1,L2_HOUZHE(0.85); L3_HINT_WEAK(0.40)
雩殷,县,Y,0.85,1,1,L2_HOUZHE(0.85)
雷,县,Y,0.85,1,1,L2_HOUZHE(0.85)
高丘,县,Y,0.85,1,1,L2_HOUZHE(0.85)
鳣,县,Y,0.85,1,1,L2_HOUZHE(0.85)
鴈门,县,Y,0.85,1,1,L2_HOUZHE(0.85)
麦,县,Y,0.85,1,1,L2_HOUZHE(0.85)
龙丘,县,Y,0.85,1,1,L2_HOUZHE(0.85)
上曲阳,县,Y,0.9,2,1,L2_5_HANSHU_XIAN(0.90); L5_PEER_PROP(0.50)
上蔡,县,Y,0.9,2,8,L2_5_HANSHU_XIAN(0.90); L5_PEER_PROP(0.50)
上邽,县,Y,0.9,1,2,L2_5_HANSHU_XIAN(0.90)
下相,县,Y,0.9,1,4,L2_5_HANSHU_XIAN(0.90)
下蔡,县,Y,0.9,1,2,L2_5_HANSHU_XIAN(0.90)
下邑,县,Y,0.9,1,12,L2_5_HANSHU_XIAN(0.90)
下邳,县,Y,0.9,3,21,L2_5_HANSHU_XIAN(0.90); L2_5_KNOWN_HAN_XIAN(0.85); L5_PEER_PROP(0.50)
下邽,县,Y,0.9,1,3,L2_5_HANSHU_XIAN(0.90)
不其,县,Y,0.9,3,1,L2_HOUZHE(0.85); L2_5_HANSHU_XIAN(0.90); L3_HINT_WEAK(0.40)
东武,县,Y,0.9,2,3,L2_5_HANSHU_XIAN(0.90); L3_HINT_WEAK(0.40)
东缗,县,Y,0.9,2,1,L2_5_HANSHU_XIAN(0.90); L5_PEER_PROP(0.50)
东莞,县,Y,0.9,2,1,L2_HOUZHE(0.85); L2_5_HANSHU_XIAN(0.90)
东阳,县,Y,0.9,3,10,L2_5_HANSHU_XIAN(0.90); L2_5_KNOWN_HAN_XIAN(0.85); L3_HINT_WEAK(0.40)
东阿,县,Y,0.9,2,17,L2_5_HANSHU_XIAN(0.90); L5_PEER_PROP(0.50)
严道,县,,0.9,2,3,L2_5_HANSHU_XIAN(0.90); L5_PEER_PROP(0.50)
中都,县,Y,0.9,2,8,L2_5_HANSHU_XIAN(0.90); L5_PEER_PROP(0.50)
中阳,县,Y,0.9,2,6,L2_5_HANSHU_XIAN(0.90); L2_5_KNOWN_HAN_XIAN(0.85)
丰,县,Y,0.9,3,44,L2_5_HANSHU_XIAN(0.90); L2_5_KNOWN_HAN_XIAN(0.85); L5_PEER_PROP(0.50)
临乐,县,Y,0.9,3,2,L2_HOUZHE(0.85); L2_5_HANSHU_XIAN(0.90); L5_PEER_PROP(0.50)
临原,县,Y,0.9,2,1,L2_HOUZHE(0.85); L2_5_HANSHU_XIAN(0.90)
临晋,县,Y,0.9,4,23,L2_5_HANSHU_XIAN(0.90); L2_5_KNOWN_HAN_XIAN(0.85); L3_HINT_WEAK(0.40); L5_PEER_PROP(0.50)
临朐,县,Y,0.9,3,1,L2_HOUZHE(0.85); L2_5_HANSHU_XIAN(0.90); L2_5_KNOWN_HAN_XIAN(0.85)
临洮,县,Y,0.9,2,5,L2_5_HANSHU_XIAN(0.90); L5_PEER_PROP(0.50)
临湘,县,Y,0.9,1,1,L2_5_HANSHU_XIAN(0.90)
临邛,县,Y,0.9,1,7,L2_5_HANSHU_XIAN(0.90)
丹徒,县,Y,0.9,1,5,L2_5_HANSHU_XIAN(0.90)
乐成,县,Y,0.9,1,1,L2_5_HANSHU_XIAN(0.90)
乘丘,县,Y,0.9,1,3,L2_5_HANSHU_XIAN(0.90)
九原,县,,0.9,3,16,L2_5_HANSHU_XIAN(0.90); L3_HINT_WEAK(0.40); L5_PEER_PROP(0.50)
九门,县,Y,0.9,1,1,L2_5_HANSHU_XIAN(0.90)
云,县,Y,0.9,2,1,L2_HOUZHE(0.85); L2_5_HANSHU_XIAN(0.90)
云中,县,,0.9,2,38,L2_5_HANSHU_XIAN(0.90); L5_PEER_PROP(0.50)
云阳,县,Y,0.9,2,7,L2_5_HANSHU_XIAN(0.90); L2_5_KNOWN_HAN_XIAN(0.85)
井陉,县,,0.9,1,12,L2_5_HANSHU_XIAN(0.90)
京,县,Y,0.9,3,11,L2_5_HANSHU_XIAN(0.90); L3_HINT_MEDIUM(0.55); L5_PEER_PROP(0.50)
代,县,,0.9,2,42,L2_5_HANSHU_XIAN(0.90); L3_HINT_STRONG(0.65)
令居,县,Y,0.9,1,4,L2_5_HANSHU_XIAN(0.90)
任城,县,Y,0.9,1,1,L2_5_HANSHU_XIAN(0.90)
余吾,县,Y,0.9,1,1,L2_5_HANSHU_XIAN(0.90)
信都,县,,0.9,1,7,L2_5_HANSHU_XIAN(0.90)
僮,县,Y,0.9,2,4,L2_5_HANSHU_XIAN(0.90); L5_PEER_PROP(0.50)
元氏,县,Y,0.9,2,1,L2_5_HANSHU_XIAN(0.90); L2_5_KNOWN_HAN_XIAN(0.85)
兰陵,县,Y,0.9,1,8,L2_5_HANSHU_XIAN(0.90)
关,县,,0.9,2,11,L2_5_HANSHU_XIAN(0.90); L5_PEER_PROP(0.50)
兹乡,县,,0.9,1,1,L2_5_HANSHU_XIAN(0.90)
兹氏,县,Y,0.9,1,1,L2_5_HANSHU_XIAN(0.90)
刚,县,Y,0.9,2,2,L2_5_HANSHU_XIAN(0.90); L5_PEER_PROP(0.50)
利乡,县,,0.9,2,1,L2_HOUZHE(0.85); L2_5_HANSHU_XIAN(0.90)
剧,县,Y,0.9,2,2,L2_HOUZHE(0.85); L2_5_HANSHU_XIAN(0.90)
剧魁,县,Y,0.9,2,1,L2_HOUZHE(0.85); L2_5_HANSHU_XIAN(0.90)
千乘,县,,0.9,1,8,L2_5_HANSHU_XIAN(0.90)
千章,县,Y,0.9,2,1,L2_HOUZHE(0.85); L2_5_HANSHU_XIAN(0.90)
华,县,Y,0.9,2,5,L2_5_HANSHU_XIAN(0.90); L5_PEER_PROP(0.50)
华阴,县,Y,0.9,1,6,L2_5_HANSHU_XIAN(0.90)
单父,县,Y,0.9,3,9,L2_5_HANSHU_XIAN(0.90); L2_5_KNOWN_HAN_XIAN(0.85); L3_HINT_WEAK(0.40)
南城,县,Y,0.9,1,3,L2_5_HANSHU_XIAN(0.90)
南行唐,县,Y,0.9,1,1,L2_5_HANSHU_XIAN(0.90)
南郑,县,Y,0.9,2,14,L2_5_HANSHU_XIAN(0.90); L5_PEER_PROP(0.50)
博,县,Y,0.9,3,7,L2_5_HANSHU_XIAN(0.90); L2_5_KNOWN_HAN_XIAN(0.85); L5_PEER_PROP(0.50)
博望,县,Y,0.9,1,1,L2_5_HANSHU_XIAN(0.90)
博阳,县,Y,0.9,4,8,L2_HOUZHE(0.85); L2_5_HANSHU_XIAN(0.90); L2_5_KNOWN_HAN_XIAN(0.85); L3_HINT_WEAK(0.40)
博陵,县,Y,0.9,1,1,L2_5_HANSHU_XIAN(0.90)
卢奴,县,Y,0.9,2,4,L2_5_HANSHU_XIAN(0.90); L5_PEER_PROP(0.50)
即墨,县,Y,0.9,3,29,L2_5_HANSHU_XIAN(0.90); L2_5_KNOWN_HAN_XIAN(0.85); L5_PEER_PROP(0.50)
卷,县,Y,0.9,2,6,L2_5_HANSHU_XIAN(0.90); L5_PEER_PROP(0.50)
历城,县,Y,0.9,2,3,L2_5_HANSHU_XIAN(0.90); L5_PEER_PROP(0.50)
历阳,县,Y,0.9,4,2,L2_5_HANSHU_XIAN(0.90); L2_5_KNOWN_HAN_XIAN(0.85); L3_HINT_WEAK(0.40); L5_PEER_PROP(0.50)
原都,县,Y,0.9,2,1,L2_5_HANSHU_XIAN(0.90); L5_PEER_PROP(0.50)
参合,县,Y,0.9,1,3,L2_5_HANSHU_XIAN(0.90)
参户,县,Y,0.9,2,1,L2_HOUZHE(0.85); L2_5_HANSHU_XIAN(0.90)
取虑,县,Y,0.9,2,3,L2_5_HANSHU_XIAN(0.90); L5_PEER_PROP(0.50)
句容,县,Y,0.9,2,1,L2_HOUZHE(0.85); L2_5_HANSHU_XIAN(0.90)
句章,县,Y,0.9,1,1,L2_5_HANSHU_XIAN(0.90)
召陵,县,Y,0.9,2,11,L2_5_HANSHU_XIAN(0.90); L5_PEER_PROP(0.50)
叶,县,Y,0.9,3,11,L2_5_HANSHU_XIAN(0.90); L3_HINT_WEAK(0.40); L5_PEER_PROP(0.50)
合肥,县,Y,0.9,1,1,L2_5_HANSHU_XIAN(0.90)
吕,县,Y,0.9,3,2,L2_5_HANSHU_XIAN(0.90); L3_HINT_MEDIUM(0.55); L5_PEER_PROP(0.50)
吴,县,Y,0.9,2,17,L2_5_HANSHU_XIAN(0.90); L5_PEER_PROP(0.50)
咸阳,县,Y,0.9,3,99,L2_5_HANSHU_XIAN(0.90); L2_5_KNOWN_HAN_XIAN(0.85); L5_PEER_PROP(0.50)
固陵,县,Y,0.9,2,9,L2_5_HANSHU_XIAN(0.90); L3_HINT_WEAK(0.40)
土军,县,Y,0.9,2,1,L2_HOUZHE(0.85); L2_5_HANSHU_XIAN(0.90)
堂邑,县,Y,0.9,3,3,L2_HOUZHE(0.85); L2_5_HANSHU_XIAN(0.90); L3_HINT_WEAK(0.40)
夏阳,县,Y,0.9,2,5,L2_5_HANSHU_XIAN(0.90); L2_5_KNOWN_HAN_XIAN(0.85)
外黄,县,Y,0.9,3,22,L2_5_HANSHU_XIAN(0.90); L2_5_KNOWN_HAN_XIAN(0.85); L5_PEER_PROP(0.50)
大夏,县,,0.9,1,9,L2_5_HANSHU_XIAN(0.90)
夷陵,县,Y,0.9,2,5,L2_5_HANSHU_XIAN(0.90); L2_5_KNOWN_HAN_XIAN(0.85)
奉高,县,Y,0.9,2,10,L2_5_HANSHU_XIAN(0.90); L5_PEER_PROP(0.50)
好畤,县,,0.9,2,12,L2_5_HANSHU_XIAN(0.90); L5_PEER_PROP(0.50)
嬴,县,Y,0.9,2,2,L2_5_HANSHU_XIAN(0.90); L5_PEER_PROP(0.50)
宁阳,县,Y,0.9,2,1,L2_HOUZHE(0.85); L2_5_HANSHU_XIAN(0.90)
安众,县,Y,0.9,2,1,L2_HOUZHE(0.85); L2_5_HANSHU_XIAN(0.90)
安平,县,Y,0.9,2,9,L2_5_HANSHU_XIAN(0.90); L5_PEER_PROP(0.50)
安邑,县,Y,0.9,3,23,L2_5_HANSHU_XIAN(0.90); L2_5_KNOWN_HAN_XIAN(0.85); L5_PEER_PROP(0.50)
安阳,县,Y,0.9,2,13,L2_5_HANSHU_XIAN(0.90); L5_PEER_PROP(0.50)
安陵,县,Y,0.9,2,10,L2_5_HANSHU_XIAN(0.90); L5_PEER_PROP(0.50)
定,县,Y,0.9,2,1,L2_HOUZHE(0.85); L2_5_HANSHU_XIAN(0.90)
定襄,县,,0.9,2,25,L2_5_HANSHU_XIAN(0.90); L5_PEER_PROP(0.50)
定陶,县,Y,0.9,3,28,L2_5_HANSHU_XIAN(0.90); L2_5_KNOWN_HAN_XIAN(0.85); L5_PEER_PROP(0.50)
宛,县,Y,0.9,3,38,L2_5_HANSHU_XIAN(0.90); L2_5_KNOWN_HAN_XIAN(0.85); L5_PEER_PROP(0.50)
宛陵,县,Y,0.9,1,1,L2_5_HANSHU_XIAN(0.90)
宜春,县,,0.9,3,5,L2_HOUZHE(0.85); L2_5_HANSHU_XIAN(0.90); L2_5_KNOWN_HAN_XIAN(0.85)
宜阳,县,Y,0.9,2,41,L2_5_HANSHU_XIAN(0.90); L5_PEER_PROP(0.50)
富陵,县,Y,0.9,1,2,L2_5_HANSHU_XIAN(0.90)
封斯,县,Y,0.9,2,1,L2_HOUZHE(0.85); L2_5_HANSHU_XIAN(0.90)
居巢,县,Y,0.9,2,8,L2_5_HANSHU_XIAN(0.90); L5_PEER_PROP(0.50)
居延,县,Y,0.9,1,8,L2_5_HANSHU_XIAN(0.90)
屯留,县,Y,0.9,2,4,L2_5_HANSHU_XIAN(0.90); L5_PEER_PROP(0.50)
州,县,,0.9,1,2,L2_5_HANSHU_XIAN(0.90)
州乡,县,,0.9,2,1,L2_HOUZHE(0.85); L2_5_HANSHU_XIAN(0.90)
巨野,县,,0.9,1,2,L2_5_HANSHU_XIAN(0.90)
巨鹿,县,,0.9,3,1,L2_HOUZHE(0.85); L2_5_HANSHU_XIAN(0.90); L2_5_KNOWN_HAN_XIAN(0.85)
巩,县,Y,0.9,3,8,L2_5_HANSHU_XIAN(0.90); L3_HINT_WEAK(0.40); L5_PEER_PROP(0.50)
巫,县,Y,0.9,2,5,L2_5_HANSHU_XIAN(0.90); L5_PEER_PROP(0.50)
平,县,Y,0.9,2,1,L2_HOUZHE(0.85); L2_5_HANSHU_XIAN(0.90)
平丘,县,Y,0.9,2,1,L2_5_HANSHU_XIAN(0.90); L5_PEER_PROP(0.50)
平原,县,,0.9,2,15,L2_5_HANSHU_XIAN(0.90); L5_PEER_PROP(0.50)
平周,县,Y,0.9,2,2,L2_5_HANSHU_XIAN(0.90); L5_PEER_PROP(0.50)
平城,县,Y,0.9,1,26,L2_5_HANSHU_XIAN(0.90)
平度,县,Y,0.9,2,1,L2_HOUZHE(0.85); L2_5_HANSHU_XIAN(0.90)
平曲,县,Y,0.9,1,2,L2_5_HANSHU_XIAN(0.90)
平望,县,Y,0.9,2,1,L2_HOUZHE(0.85); L2_5_HANSHU_XIAN(0.90)
平舆,县,Y,0.9,1,1,L2_5_HANSHU_XIAN(0.90)
平邑,县,Y,0.9,2,7,L2_5_HANSHU_XIAN(0.90); L5_PEER_PROP(0.50)
平陆,县,Y,0.9,3,10,L2_5_HANSHU_XIAN(0.90); L3_HINT_WEAK(0.40); L5_PEER_PROP(0.50)
广平,县,,0.9,1,5,L2_5_HANSHU_XIAN(0.90)
广昌,县,Y,0.9,2,1,L2_5_HANSHU_XIAN(0.90); L5_PEER_PROP(0.50)
广武,县,Y,0.9,1,13,L2_5_HANSHU_XIAN(0.90)
广汉,县,,0.9,1,4,L2_5_HANSHU_XIAN(0.90)
廪丘,县,Y,0.9,2,6,L2_5_HANSHU_XIAN(0.90); L5_PEER_PROP(0.50)
延陵,县,Y,0.9,2,2,L2_5_HANSHU_XIAN(0.90); L3_HINT_WEAK(0.40)
建成,县,Y,0.9,2,1,L2_HOUZHE(0.85); L2_5_HANSHU_XIAN(0.90)
建陵,县,Y,0.9,2,3,L2_HOUZHE(0.85); L2_5_HANSHU_XIAN(0.90)
开封,县,Y,0.9,2,15,L2_5_HANSHU_XIAN(0.90); L5_PEER_PROP(0.50)
张掖,县,,0.9,2,3,L2_5_HANSHU_XIAN(0.90); L5_PEER_PROP(0.50)
当城,县,Y,0.9,1,1,L2_5_HANSHU_XIAN(0.90)
彘,县,Y,0.9,1,15,L2_5_HANSHU_XIAN(0.90)
彭城,县,Y,0.9,3,82,L2_5_HANSHU_XIAN(0.90); L2_5_KNOWN_HAN_XIAN(0.85); L5_PEER_PROP(0.50)
彭阳,县,Y,0.9,1,1,L2_5_HANSHU_XIAN(0.90)
徐,县,Y,0.9,2,5,L2_5_HANSHU_XIAN(0.90); L5_PEER_PROP(0.50)
徙,县,Y,0.9,1,1,L2_5_HANSHU_XIAN(0.90)
徵,县,Y,0.9,1,1,L2_5_HANSHU_XIAN(0.90)
怀,县,Y,0.9,2,7,L2_5_HANSHU_XIAN(0.90); L5_PEER_PROP(0.50)
成,县,Y,0.9,1,5,L2_5_HANSHU_XIAN(0.90)
成固,县,Y,0.9,1,1,L2_5_HANSHU_XIAN(0.90)
成安,县,Y,0.9,2,2,L2_HOUZHE(0.85); L2_5_HANSHU_XIAN(0.90)
成平,县,Y,0.9,2,1,L2_HOUZHE(0.85); L2_5_HANSHU_XIAN(0.90)
成武,县,Y,0.9,2,4,L2_5_HANSHU_XIAN(0.90); L2_5_KNOWN_HAN_XIAN(0.85)
成皋,县,Y,0.9,2,53,L2_5_HANSHU_XIAN(0.90); L5_PEER_PROP(0.50)
成纪,县,Y,0.9,1,10,L2_5_HANSHU_XIAN(0.90)
成都,县,Y,0.9,2,5,L2_5_HANSHU_XIAN(0.90); L2_5_KNOWN_HAN_XIAN(0.85)
成阳,县,Y,0.9,1,6,L2_5_HANSHU_XIAN(0.90)
戚,县,Y,0.9,2,5,L2_5_HANSHU_XIAN(0.90); L2_5_KNOWN_HAN_XIAN(0.85)
房陵,县,Y,0.9,1,6,L2_5_HANSHU_XIAN(0.90)
扈,县,Y,0.9,1,2,L2_5_HANSHU_XIAN(0.90)
敦煌,县,,0.9,2,8,L2_5_HANSHU_XIAN(0.90); L5_PEER_PROP(0.50)
文成,县,Y,0.9,1,1,L2_5_HANSHU_XIAN(0.90)
新丰,县,Y,0.9,1,3,L2_5_HANSHU_XIAN(0.90)
新安,县,Y,0.9,1,6,L2_5_HANSHU_XIAN(0.90)
新市,县,Y,0.9,2,3,L2_HOUZHE(0.85); L2_5_HANSHU_XIAN(0.90)
新蔡,县,Y,0.9,1,1,L2_5_HANSHU_XIAN(0.90)
新郑,县,Y,0.9,2,1,L2_5_HANSHU_XIAN(0.90); L2_5_KNOWN_HAN_XIAN(0.85)
新阳,县,Y,0.9,2,2,L2_HOUZHE(0.85); L2_5_HANSHU_XIAN(0.90)
方城,县,Y,0.9,2,11,L2_5_HANSHU_XIAN(0.90); L5_PEER_PROP(0.50)
无盐,县,Y,0.9,2,2,L2_HOUZHE(0.85); L2_5_HANSHU_XIAN(0.90)
昆阳,县,Y,0.9,2,4,L2_5_HANSHU_XIAN(0.90); L5_PEER_PROP(0.50)
昌,县,,0.9,2,1,L2_HOUZHE(0.85); L2_5_HANSHU_XIAN(0.90)
昌城,县,Y,0.9,2,1,L2_5_HANSHU_XIAN(0.90); L5_PEER_PROP(0.50)
易,县,Y,0.9,4,2,L2_HOUZHE(0.85); L2_5_HANSHU_XIAN(0.90); L2_5_KNOWN_HAN_XIAN(0.85); L5_PEER_PROP(0.50)
晋阳,县,Y,0.9,2,39,L2_5_HANSHU_XIAN(0.90); L5_PEER_PROP(0.50)
曲成,县,Y,0.9,2,1,L2_HOUZHE(0.85); L2_5_HANSHU_XIAN(0.90)
曲江,县,,0.9,1,1,L2_5_HANSHU_XIAN(0.90)
曲阳,县,Y,0.9,2,4,L2_5_HANSHU_XIAN(0.90); L5_PEER_PROP(0.50)
朔方,县,,0.9,2,37,L2_5_HANSHU_XIAN(0.90); L5_PEER_PROP(0.50)
朝阳,县,Y,0.9,3,1,L2_HOUZHE(0.85); L2_5_HANSHU_XIAN(0.90); L3_HINT_WEAK(0.40)
朝鲜,县,,0.9,3,6,L2_5_HANSHU_XIAN(0.90); L3_HINT_WEAK(0.40); L5_PEER_PROP(0.50)
杜阳,县,Y,0.9,1,1,L2_5_HANSHU_XIAN(0.90)
杜陵,县,,0.9,2,2,L2_HOUZHE(0.85); L2_5_HANSHU_XIAN(0.90)
杨,县,Y,0.9,2,4,L2_5_HANSHU_XIAN(0.90); L5_PEER_PROP(0.50)
析,县,Y,0.9,2,4,L2_5_HANSHU_XIAN(0.90); L5_PEER_PROP(0.50)
枞阳,县,Y,0.9,1,2,L2_5_HANSHU_XIAN(0.90)
柳,县,Y,0.9,2,1,L2_HOUZHE(0.85); L2_5_HANSHU_XIAN(0.90)
柴,县,Y,0.9,2,1,L2_HOUZHE(0.85); L2_5_HANSHU_XIAN(0.90)
栎阳,县,Y,0.9,3,31,L2_5_HANSHU_XIAN(0.90); L2_5_KNOWN_HAN_XIAN(0.85); L5_PEER_PROP(0.50)
栒邑,县,Y,0.9,1,1,L2_5_HANSHU_XIAN(0.90)
桂阳,县,,0.9,1,4,L2_5_HANSHU_XIAN(0.90)
桃,县,Y,0.9,2,1,L2_5_HANSHU_XIAN(0.90); L5_PEER_PROP(0.50)
梁,县,,0.9,1,17,L2_5_HANSHU_XIAN(0.90)
梁父,县,Y,0.9,3,16,L2_5_HANSHU_XIAN(0.90); L3_HINT_MEDIUM(0.55); L5_PEER_PROP(0.50)
楼烦,县,Y,0.9,2,2,L2_5_HANSHU_XIAN(0.90); L3_HINT_WEAK(0.40)
榆中,县,Y,0.9,2,7,L2_5_HANSHU_XIAN(0.90); L5_PEER_PROP(0.50)
榆次,县,Y,0.9,2,7,L2_5_HANSHU_XIAN(0.90); L5_PEER_PROP(0.50)
槐里,县,,0.9,2,8,L2_5_HANSHU_XIAN(0.90); L5_PEER_PROP(0.50)
樊舆,县,Y,0.9,2,1,L2_HOUZHE(0.85); L2_5_HANSHU_XIAN(0.90)
橐皋,县,Y,0.9,1,5,L2_5_HANSHU_XIAN(0.90)
武功,县,Y,0.9,1,3,L2_5_HANSHU_XIAN(0.90)
武城,县,Y,0.9,2,15,L2_5_HANSHU_XIAN(0.90); L5_PEER_PROP(0.50)
武始,县,Y,0.9,2,2,L2_HOUZHE(0.85); L2_5_HANSHU_XIAN(0.90)
武安,县,Y,0.9,2,3,L2_5_HANSHU_XIAN(0.90); L2_5_KNOWN_HAN_XIAN(0.85)
武州,县,,0.9,1,1,L2_5_HANSHU_XIAN(0.90)
武都,县,Y,0.9,1,2,L2_5_HANSHU_XIAN(0.90)
武阳,县,Y,0.9,3,3,L2_HOUZHE(0.85); L2_5_HANSHU_XIAN(0.90); L5_PEER_PROP(0.50)
汉阳,县,Y,0.9,1,1,L2_5_HANSHU_XIAN(0.90)
江陵,县,Y,0.9,3,15,L2_5_HANSHU_XIAN(0.90); L2_5_KNOWN_HAN_XIAN(0.85); L5_PEER_PROP(0.50)
池阳,县,Y,0.9,2,2,L2_HOUZHE(0.85); L2_5_HANSHU_XIAN(0.90)
汲,县,Y,0.9,3,4,L2_5_HANSHU_XIAN(0.90); L2_5_KNOWN_HAN_XIAN(0.85); L5_PEER_PROP(0.50)
汶阳,县,Y,0.9,2,3,L2_5_HANSHU_XIAN(0.90); L5_PEER_PROP(0.50)
汾阳,县,Y,0.9,2,3,L2_5_HANSHU_XIAN(0.90); L3_HINT_WEAK(0.40)
汾阴,县,Y,0.9,2,14,L2_5_HANSHU_XIAN(0.90); L5_PEER_PROP(0.50)
沛郡,县,,0.9,1,3,L2_5_HANSHU_XIAN(0.90)
沮阳,县,Y,0.9,1,1,L2_5_HANSHU_XIAN(0.90)
河北,县,,0.9,1,15,L2_5_HANSHU_XIAN(0.90)
河南,县,,0.9,3,60,L2_5_HANSHU_XIAN(0.90); L3_HINT_WEAK(0.40); L5_PEER_PROP(0.50)
河阳,县,Y,0.9,2,11,L2_5_HANSHU_XIAN(0.90); L5_PEER_PROP(0.50)
泉陵,县,Y,0.9,2,1,L2_HOUZHE(0.85); L2_5_HANSHU_XIAN(0.90)
泽,县,,0.9,1,1,L2_5_HANSHU_XIAN(0.90)
泾阳,县,Y,0.9,1,1,L2_5_HANSHU_XIAN(0.90)
海阳,县,Y,0.9,2,1,L2_5_HANSHU_XIAN(0.90); L5_PEER_PROP(0.50)
涿,县,,0.9,2,2,L2_5_HANSHU_XIAN(0.90); L2_5_KNOWN_HAN_XIAN(0.85)
涿鹿,县,Y,0.9,1,2,L2_5_HANSHU_XIAN(0.90)
淮阴,县,Y,0.9,1,6,L2_5_HANSHU_XIAN(0.90)
淳于,县,Y,0.9,1,1,L2_5_HANSHU_XIAN(0.90)
清阳,县,Y,0.9,3,2,L2_HOUZHE(0.85); L2_5_HANSHU_XIAN(0.90); L3_HINT_WEAK(0.40)
渔阳,县,,0.9,2,9,L2_5_HANSHU_XIAN(0.90); L5_PEER_PROP(0.50)
渠搜,县,Y,0.9,2,1,L2_5_HANSHU_XIAN(0.90); L5_PEER_PROP(0.50)
渭城,县,Y,0.9,1,1,L2_5_HANSHU_XIAN(0.90)
湖,县,,0.9,2,3,L2_5_HANSHU_XIAN(0.90); L5_PEER_PROP(0.50)
湖阳,县,Y,0.9,3,1,L2_HOUZHE(0.85); L2_5_HANSHU_XIAN(0.90); L5_PEER_PROP(0.50)
湖陵,县,Y,0.9,2,1,L2_5_HANSHU_XIAN(0.90); L5_PEER_PROP(0.50)
滇池,县,,0.9,1,1,L2_5_HANSHU_XIAN(0.90)
漆,县,Y,0.9,2,6,L2_5_HANSHU_XIAN(0.90); L5_PEER_PROP(0.50)
濮阳,县,Y,0.9,3,17,L2_5_HANSHU_XIAN(0.90); L2_5_KNOWN_HAN_XIAN(0.85); L5_PEER_PROP(0.50)
