章节	正名	词	位置	框架类型	匹配模式	上下文	实体类型
021_建元已来王子侯者年表	元年四月	元年四月	12527	词表匹配	元年四月	|    |  六。元年四月戊寅，侯刘光元年。 	时间
021_建元已来王子侯者年表	元年	元年	12537	词表匹配	元年	元年四月戊寅，侯刘光元年。  |  四。五年	官职
021_建元已来王子侯者年表	五年	五年	12547	词表匹配	五年	元年。  |  四。五年，侯光坐酎金，国除。	时间
021_建元已来王子侯者年表	酎金	酎金	12553	词表匹配	酎金	  四。五年，侯光坐酎金，国除。  |   	制度
021_建元已来王子侯者年表	周顷王	顷王	12593	词表匹配	顷王	庸  |  &城阳&顷王子。  |    |	人名
021_建元已来王子侯者年表	元年四月	元年四月	12614	词表匹配	元年四月	|    |  六。元年四月戊寅，侯刘谭元年。 	时间
021_建元已来王子侯者年表	元年	元年	12624	词表匹配	元年	元年四月戊寅，侯刘谭元年。  |  六  |	官职
021_建元已来王子侯者年表	周顷王	顷王	12669	词表匹配	顷王	翟  |  &城阳&顷王子。  |    |	人名
021_建元已来王子侯者年表	元年四月	元年四月	12690	词表匹配	元年四月	|    |  六。元年四月戊寅，侯刘寿元年。 	时间
021_建元已来王子侯者年表	元年	元年	12700	词表匹配	元年	元年四月戊寅，侯刘寿元年。  |  四。五年	官职
021_建元已来王子侯者年表	五年	五年	12710	词表匹配	五年	元年。  |  四。五年，侯寿坐酎金，国除。	时间
021_建元已来王子侯者年表	酎金	酎金	12716	词表匹配	酎金	  四。五年，侯寿坐酎金，国除。  |   	制度
021_建元已来王子侯者年表	周顷王	顷王	12756	词表匹配	顷王	鳣  |  &城阳&顷王子。  |    |	人名
021_建元已来王子侯者年表	元年四月	元年四月	12777	词表匹配	元年四月	|    |  六。元年四月戊寅，侯刘应元年。 	时间
021_建元已来王子侯者年表	元年	元年	12787	词表匹配	元年	元年四月戊寅，侯刘应元年。  |  四。五年	官职
021_建元已来王子侯者年表	五年	五年	12797	词表匹配	五年	元年。  |  四。五年，侯应坐酎金，国除。	时间
021_建元已来王子侯者年表	酎金	酎金	12803	词表匹配	酎金	  四。五年，侯应坐酎金，国除。  |   	制度
021_建元已来王子侯者年表	周顷王	顷王	12843	词表匹配	顷王	彭  |  &城阳&顷王子。  |    |	人名
021_建元已来王子侯者年表	元年四月	元年四月	12864	词表匹配	元年四月	|    |  六。元年四月戊寅，侯刘偃元年。 	时间
021_建元已来王子侯者年表	元年	元年	12874	词表匹配	元年	元年四月戊寅，侯刘偃元年。  |  四。五年	官职
021_建元已来王子侯者年表	五年	五年	12884	词表匹配	五年	元年。  |  四。五年，侯偃坐酎金，国除。	时间
021_建元已来王子侯者年表	酎金	酎金	12890	词表匹配	酎金	  四。五年，侯偃坐酎金，国除。  |   	制度
021_建元已来王子侯者年表	周顷王	顷王	12930	词表匹配	顷王	瓡  |  &城阳&顷王子。  |    |	人名
021_建元已来王子侯者年表	元年四月	元年四月	12951	词表匹配	元年四月	|    |  六。元年四月戊寅，侯刘息元年。 	时间
021_建元已来王子侯者年表	元年	元年	12961	词表匹配	元年	元年四月戊寅，侯刘息元年。  |  六  |	官职
021_建元已来王子侯者年表	周顷王	顷王	13007	词表匹配	顷王	水  |  &城阳&顷王子。  |    |	人名
021_建元已来王子侯者年表	元年四月	元年四月	13028	词表匹配	元年四月	|    |  六。元年四月戊寅，侯刘禹元年。 	时间
021_建元已来王子侯者年表	元年	元年	13038	词表匹配	元年	元年四月戊寅，侯刘禹元年。  |  六  |	官职
021_建元已来王子侯者年表	周顷王	顷王	13084	词表匹配	顷王	淮  |  &城阳&顷王子。  |    |	人名
021_建元已来王子侯者年表	元年四月	元年四月	13105	词表匹配	元年四月	|    |  六。元年四月戊寅，侯刘类元年。 	时间
021_建元已来王子侯者年表	元年	元年	13115	词表匹配	元年	元年四月戊寅，侯刘类元年。  |  四。五年	官职
021_建元已来王子侯者年表	五年	五年	13125	词表匹配	五年	元年。  |  四。五年，侯类坐酎金，国除。	时间
021_建元已来王子侯者年表	酎金	酎金	13131	词表匹配	酎金	  四。五年，侯类坐酎金，国除。  |   	制度
021_建元已来王子侯者年表	周顷王	顷王	13171	词表匹配	顷王	栒  |  &城阳&顷王子。  |    |	人名
021_建元已来王子侯者年表	元年四月	元年四月	13192	词表匹配	元年四月	|    |  六。元年四月戊寅，侯刘买元年。 	时间
021_建元已来王子侯者年表	元年	元年	13202	词表匹配	元年	元年四月戊寅，侯刘买元年。  |  四。五年	官职
021_建元已来王子侯者年表	五年	五年	13212	词表匹配	五年	元年。  |  四。五年，侯买坐酎金，国除。	时间
021_建元已来王子侯者年表	酎金	酎金	13218	词表匹配	酎金	  四。五年，侯买坐酎金，国除。  |   	制度
021_建元已来王子侯者年表	周顷王	顷王	13258	词表匹配	顷王	涓  |  &城阳&顷王子。  |    |	人名
021_建元已来王子侯者年表	元年四月	元年四月	13279	词表匹配	元年四月	|    |  六。元年四月戊寅，侯刘不疑元年。	时间
021_建元已来王子侯者年表	直不疑	不疑	13288	词表匹配	不疑	。元年四月戊寅，侯刘不疑元年。  |  四。	人名
021_建元已来王子侯者年表	元年	元年	13290	词表匹配	元年	年四月戊寅，侯刘不疑元年。  |  四。五年	官职
021_建元已来王子侯者年表	五年	五年	13300	词表匹配	五年	元年。  |  四。五年，侯不疑坐酎金，国除	时间
021_建元已来王子侯者年表	直不疑	不疑	13304	词表匹配	不疑	 |  四。五年，侯不疑坐酎金，国除。  |	人名
021_建元已来王子侯者年表	酎金	酎金	13307	词表匹配	酎金	 四。五年，侯不疑坐酎金，国除。  |   	制度
021_建元已来王子侯者年表	王子	王子	13348	词表匹配	王子	  |  &菑川&靖王子。  |    | 	人名
021_建元已来王子侯者年表	元年四月	元年四月	13368	词表匹配	元年四月	|    |  六。元年四月戊寅，侯刘何元年。 	时间
021_建元已来王子侯者年表	元年	元年	13378	词表匹配	元年	元年四月戊寅，侯刘何元年。  |  六  |	官职
021_建元已来王子侯者年表	王子	王子	13425	词表匹配	王子	  |  &菑川&靖王子。  |    | 	人名
021_建元已来王子侯者年表	元年十月	元年十月	13445	词表匹配	元年十月	|    |  六。元年十月辛卯，康侯刘国元年。	时间
021_建元已来王子侯者年表	辛卯	辛卯	13449	词表匹配	辛卯	 |  六。元年十月辛卯，康侯刘国元年。  	时间
021_建元已来王子侯者年表	康侯	康侯	13452	词表匹配	康侯	 六。元年十月辛卯，康侯刘国元年。  |  	人名
021_建元已来王子侯者年表	元年	元年	13456	词表匹配	元年	年十月辛卯，康侯刘国元年。  |  六  |	官职
021_建元已来王子侯者年表	王子	王子	13502	词表匹配	王子	  |  &菑川&靖王子。  |    | 	人名
021_建元已来王子侯者年表	元年十月	元年十月	13522	词表匹配	元年十月	|    |  六。元年十月辛卯，侯刘成元年。 	时间
021_建元已来王子侯者年表	辛卯	辛卯	13526	词表匹配	辛卯	 |  六。元年十月辛卯，侯刘成元年。  |	时间
021_建元已来王子侯者年表	元年	元年	13532	词表匹配	元年	元年十月辛卯，侯刘成元年。  |  六  |	官职
021_建元已来王子侯者年表	王子	王子	13579	词表匹配	王子	  |  &菑川&靖王子。  |    | 	人名
021_建元已来王子侯者年表	元年十月	元年十月	13599	词表匹配	元年十月	|    |  六。元年十月辛卯，侯刘不害元年。	时间
021_建元已来王子侯者年表	辛卯	辛卯	13603	词表匹配	辛卯	 |  六。元年十月辛卯，侯刘不害元年。  	时间
021_建元已来王子侯者年表	申不害	不害	13608	词表匹配	不害	。元年十月辛卯，侯刘不害元年。  |  六 	人名
021_建元已来王子侯者年表	元年	元年	13610	词表匹配	元年	年十月辛卯，侯刘不害元年。  |  六  |	官职
021_建元已来王子侯者年表	周穆王	穆王	13656	词表匹配	穆王	井  |  &广川&穆王子。  |    |	人名
021_建元已来王子侯者年表	元年十月	元年十月	13677	词表匹配	元年十月	|    |  六。元年十月乙酉，侯刘元元年。 	时间
021_建元已来王子侯者年表	乙酉	乙酉	13681	词表匹配	乙酉	 |  六。元年十月乙酉，侯刘元元年。  |	时间
021_建元已来王子侯者年表	元年	元年	13687	词表匹配	元年	元年十月乙酉，侯刘元元年。  |  六  |	官职
021_建元已来王子侯者年表	襄陵	襄陵	13722	词表匹配	襄陵	|  [r159] 襄陵  |  &广川&穆	地名
021_建元已来王子侯者年表	周穆王	穆王	13733	词表匹配	穆王	陵  |  &广川&穆王子。  |    |	人名
021_建元已来王子侯者年表	元年十月	元年十月	13754	词表匹配	元年十月	|    |  六。元年十月乙酉，侯刘圣元年。 	时间
021_建元已来王子侯者年表	乙酉	乙酉	13758	词表匹配	乙酉	 |  六。元年十月乙酉，侯刘圣元年。  |	时间
021_建元已来王子侯者年表	元年	元年	13764	词表匹配	元年	元年十月乙酉，侯刘圣元年。  |  六  |	官职
021_建元已来王子侯者年表	周康王	康王	13810	词表匹配	康王	虞  |  &胶东&康王子。  |    |	人名
021_建元已来王子侯者年表	元年	元年	13836	词表匹配	元年	|    |  三。元年五月丙午，侯刘建元年	官职
021_建元已来王子侯者年表	五月丙午	五月丙午	13838	词表匹配	五月丙午	   |  三。元年五月丙午，侯刘建元年。三。四	时间
021_建元已来王子侯者年表	元年	元年	13846	词表匹配	元年	元年五月丙午，侯刘建元年。三。四年，今侯处元	官职
021_建元已来王子侯者年表	四年	四年	13851	词表匹配	四年	午，侯刘建元年。三。四年，今侯处元年。  |	时间
021_建元已来王子侯者年表	元年	元年	13857	词表匹配	元年	年。三。四年，今侯处元年。  |  六  |	官职
021_建元已来王子侯者年表	魏其	魏其	13886	词表匹配	魏其	|  [r161] 魏其  |  &胶东&康	人名
021_建元已来王子侯者年表	周康王	康王	13897	词表匹配	康王	其  |  &胶东&康王子。  |    |	人名
021_建元已来王子侯者年表	元年	元年	13923	词表匹配	元年	|    |  六。元年五月丙午，畅侯刘昌元	官职
021_建元已来王子侯者年表	五月丙午	五月丙午	13925	词表匹配	五月丙午	   |  六。元年五月丙午，畅侯刘昌元年。  	时间
021_建元已来王子侯者年表	元年	元年	13934	词表匹配	元年	年五月丙午，畅侯刘昌元年。  |  六  |	官职
021_建元已来王子侯者年表	周康王	康王	13974	词表匹配	康王	兹  |  &胶东&康王子。  |    |	人名
021_建元已来王子侯者年表	元年	元年	14000	词表匹配	元年	|    |  四。元年五月丙午，侯刘延元年	官职
021_建元已来王子侯者年表	五月丙午	五月丙午	14002	词表匹配	五月丙午	   |  四。元年五月丙午，侯刘延元年。五年，	时间
021_建元已来王子侯者年表	元年	元年	14010	词表匹配	元年	元年五月丙午，侯刘延元年。五年，延坐弃印绶出	官职
021_建元已来王子侯者年表	五年	五年	14013	词表匹配	五年	月丙午，侯刘延元年。五年，延坐弃印绶出国，不	时间
021_建元已来王子侯者年表	印绶	印绶	14019	词表匹配	印绶	延元年。五年，延坐弃印绶出国，不敬，国除。 	器物
021_建元已来王子侯者年表	推恩	推恩	14100	词表匹配	推恩	。↵@主父偃@上言，推恩下令。↵$长沙王$、	制度
