章节	正名	词	位置	框架类型	匹配模式	上下文	实体类型
081_廉颇蔺相如列传	数岁	数岁	7499	词表匹配	数岁	25.2] ~匈奴~数岁无所得。↵↵[25.	时间
081_廉颇蔺相如列传	百乘	百乘	7561	词表匹配	百乘	 於是乃具选车得千三百乘，选骑得万三千匹，百	时间
081_廉颇蔺相如列传	千匹	千匹	7569	词表匹配	千匹	千三百乘，选骑得万三千匹，百金之士五万人，彀	时间
081_廉颇蔺相如列传	百金	百金	7572	词表匹配	百金	乘，选骑得万三千匹，百金之士五万人，彀者十万	器物
081_廉颇蔺相如列传	万人	万人	7577	词表匹配	万人	万三千匹，百金之士五万人，彀者十万人，悉勒习	时间
081_廉颇蔺相如列传	万人	万人	7583	词表匹配	万人	金之士五万人，彀者十万人，悉勒习战。↵↵[2	时间
081_廉颇蔺相如列传	数千人	数千人	7632	词表匹配	数千人	~小入，详北不胜，以数千人委之。↵↵[25.8	时间
081_廉颇蔺相如列传	十馀万骑	十馀万骑	7692	词表匹配	十馀万骑	击之，大破杀~匈奴~十馀万骑。↵↵[25.10]	时间
081_廉颇蔺相如列传	李牧	李牧	7768	词表匹配	李牧	赵&边城。↵↵## 李牧破秦↵↵### 破秦	人名
081_廉颇蔺相如列传	宠臣	宠臣	8099	词表匹配	宠臣	 &秦&多与&赵王&宠臣@郭开@金，为反间，	官职
081_廉颇蔺相如列传	司马迁	太史公	8267	词表匹配	太史公	灭&赵&。↵↵## 太史公曰↵↵[28.1] 	人名
