章节	正名	词	位置	框架类型	匹配模式	上下文	实体类型
008_高祖本纪	太公	太公	16042	词表匹配	太公	，故反。↵↵### 太公为太上皇↵↵[62.	人名
008_高祖本纪	太上皇	太上皇	16045	词表匹配	太上皇	。↵↵### 太公为太上皇↵↵[62.1] %	人名
008_高祖本纪	五日	五日	16066	词表匹配	五日	 %六年%，$高祖$五日一朝@太公@，如家人	时间
008_高祖本纪	家令	家令	16095	词表匹配	家令	62.2] @太公@家令说@太公@曰：↵↵>	官职
008_高祖本纪	二日	二日	16111	词表匹配	二日	@曰：↵↵> "天无二日，土无二王。今$高祖	时间
008_高祖本纪	人臣	人臣	16138	词表匹配	人臣	主也；@太公@虽父，人臣也。柰何令人主拜人臣	官职
008_高祖本纪	人臣	人臣	16148	词表匹配	人臣	人臣也。柰何令人主拜人臣！如此，则威重不行。	官职
008_高祖本纪	家令	家令	16291	词表匹配	家令	↵[62.7] 心善家令言，赐金五百斤。↵↵	官职
008_高祖本纪	百斤	百斤	16298	词表匹配	百斤	 心善家令言，赐金五百斤。↵↵### 韩信等	时间
008_高祖本纪	韩信	韩信	16307	词表匹配	韩信	五百斤。↵↵### 韩信等谋反↵↵[63.1	人名
008_高祖本纪	河山	河山	16471	词表匹配	河山	&秦&，形胜之国，带河山之险，县隔千里，持*	地名
008_高祖本纪	千里	千里	16478	词表匹配	千里	国，带河山之险，县隔千里，持*戟*百万，&秦	时间
008_高祖本纪	二千里	二千里	16569	词表匹配	二千里	有=勃海=之利。地方二千里，持*戟*百万，县隔	时间
008_高祖本纪	千里	千里	16582	词表匹配	千里	，持*戟*百万，县隔千里之外，&齐&得十二焉	时间
008_高祖本纪	百斤	百斤	16657	词表匹配	百斤	.6] 赐*黄金*五百斤。↵↵[64.1] 	时间
008_高祖本纪	十馀日	十馀日	16670	词表匹配	十馀日	↵↵[64.1] 後十馀日，封@韩信@为$淮阴	时间
008_高祖本纪	七十馀城	七十馀城	16777	词表匹配	七十馀城	@肥@为&齐&王，王七十馀城，民能&齐&言者皆属	时间
008_高祖本纪	韩列侯	列侯	16810	词表匹配	列侯	.5] 乃论功，与诸列侯剖*符*行封。↵↵[	人名
008_高祖本纪	匈奴	匈奴	16848	词表匹配	匈奴	原=。↵↵## 对抗匈奴与宫室营建↵↵###	朝代
008_高祖本纪	宫室	宫室	16851	词表匹配	宫室	↵↵## 对抗匈奴与宫室营建↵↵### 对抗	制度
008_高祖本纪	匈奴	匈奴	16863	词表匹配	匈奴	营建↵↵### 对抗匈奴↵↵[65.1] %	朝代
008_高祖本纪	七日	七日	17004	词表匹配	七日	匈奴~围我=平城=，七日而後罢去。↵↵[65	时间
008_高祖本纪	未央宫	未央宫	17127	词表匹配	未央宫	长安=。↵↵### 未央宫建成↵↵[67.1]	地名
008_高祖本纪	数岁	数岁	17257	词表匹配	数岁	↵> "天下匈匈苦战数岁，成败未可知，是何治	时间
008_高祖本纪	宫室	宫室	17269	词表匹配	宫室	，成败未可知，是何治宫室过度也？"↵↵[68	制度
008_高祖本纪	宫室	宫室	17307	词表匹配	宫室	下方未定，故可因遂就宫室。且夫天子四海为家，	制度
008_高祖本纪	天子	天子	17312	词表匹配	天子	故可因遂就宫室。且夫天子四海为家，非壮丽无以	官职
008_高祖本纪	贯高	贯高	17451	词表匹配	贯高	阳侯$。↵↵### 贯高事发↵↵[70.1]	人名
008_高祖本纪	大人	大人	17639	词表匹配	大人	寿，曰：↵↵> "始大人常以臣无赖，不能治产	官职
008_高祖本纪	万岁	万岁	17689	词表匹配	万岁	.4] 殿上群臣皆呼万岁，大笑为乐。↵↵##	时间
008_高祖本纪	诸王来朝	诸王来朝	17703	词表匹配	诸王来朝	笑为乐。↵↵### 诸王来朝↵↵[72.1] %	event
008_高祖本纪	春夏	春夏	17807	词表匹配	春夏	。↵↵[72.2] 春夏无事。↵↵[73.1	时间
008_高祖本纪	陈豨反代	陈豨反代	17903	词表匹配	陈豨反代	=新丰=。↵↵## 陈豨反代↵↵### 陈豨反代	event
008_高祖本纪	陈豨反代	陈豨反代	17913	词表匹配	陈豨反代	陈豨反代↵↵### 陈豨反代↵↵[74.1] %	event
008_高祖本纪	韩列侯	列侯	17992	词表匹配	列侯	所急也，故封@豨@为列侯，以$相国$守&代&	人名
008_高祖本纪	万馀人	万馀人	18215	词表匹配	万馀人	，@豨@将$侯敞$将万馀人游行，@王黄@军=曲	时间
008_高祖本纪	月馀	月馀	18374	词表匹配	月馀	。↵↵[76.2] 月馀，卒骂$高祖$，$高	时间
008_高祖本纪	击败黥布	击败黥布	18652	词表匹配	击败黥布	淮南王$。↵↵## 击败黥布↵↵### 击败黥布	event
008_高祖本纪	击败黥布	击败黥布	18662	词表匹配	击败黥布	击败黥布↵↵### 击败黥布↵↵[80.1] %	event
008_高祖本纪	别将	别将	18706	词表匹配	别将	会甀=，@布@走，令别将追之。↵↵[81.1	人名
008_高祖本纪	老子	老子	18755	词表匹配	老子	=沛宫=，悉召故人父老子弟纵酒，发=沛=中兒	人名
008_高祖本纪	十人	十人	18770	词表匹配	十人	，发=沛=中兒得百二十人，教之歌。↵↵[81	时间
008_高祖本纪	万岁	万岁	18915	词表匹配	万岁	乡。吾虽都=关中=，万岁後吾魂魄犹乐思=沛=	时间
008_高祖本纪	十馀日	十馀日	19008	词表匹配	十馀日	。↵↵[81.8] 十馀日，$高祖$欲去，=沛	时间
008_高祖本纪	三日	三日	19119	词表匹配	三日	$高祖$复留止，张饮三日。↵↵[81.13]	时间
008_高祖本纪	别将	别将	19332	词表匹配	别将	83.1] @樊哙@别将兵定&代&，斩@陈豨	人名
008_高祖本纪	三尺	三尺	19821	词表匹配	三尺	↵↵> "吾以布衣提三尺*剑*取天下，此非天	制度
008_高祖本纪	五十斤	五十斤	19867	词表匹配	五十斤	] 遂不使治病，赐金五十斤罢之。↵↵[85.5	时间
008_高祖本纪	百岁	百岁	19897	词表匹配	百岁	@问：↵↵> "陛下百岁後，@萧相国@即死，	时间
008_高祖本纪	数千	数千	20077	词表匹配	数千	6.1] @卢绾@与数千骑居塞下候伺，幸上病	时间
008_高祖本纪	汉高祖	高祖	20099	词表匹配	高祖	愈自入谢。↵↵## 高祖去世↵↵### 高祖	人名
008_高祖本纪	汉高祖	高祖	20109	词表匹配	高祖	高祖去世↵↵### 高祖去世↵↵[87.1]	人名
008_高祖本纪	少主	少主	20205	词表匹配	少主	臣，此常怏怏，今乃事少主，非尽族是，天下不安	官职
008_高祖本纪	岁时	岁时	20603	词表匹配	岁时	侯各立$高祖$庙，以岁时祠。↵↵### 沛宫	时间
008_高祖本纪	沛宫	沛宫	20613	词表匹配	沛宫	岁时祠。↵↵### 沛宫原庙↵↵[90.1]	地名
008_高祖本纪	原庙	原庙	20615	词表匹配	原庙	祠。↵↵### 沛宫原庙↵↵[90.1] 及	制度
008_高祖本纪	十人	十人	20682	词表匹配	十人	$高祖$所教歌兒百二十人，皆令为吹乐，後有缺	时间
008_高祖本纪	汉高祖	高帝	20705	词表匹配	高帝	辄补之。↵↵### 高帝诸子↵↵[91.1]	人名
008_高祖本纪	司马迁	太史公	20871	词表匹配	太史公	王@建@。↵↵## 太史公曰↵↵> NOTE:	人名
008_高祖本纪	司马迁	太史公	20885	词表匹配	太史公	↵↵> NOTE: 太史公论述↵>↵> [92	人名
008_高祖本纪	三王	三王	20971	词表匹配	三王	僿，故救僿莫若以忠。三王之道若循环，终而复始	朝代
008_高祖本纪	黄屋	黄屋	21052	词表匹配	黄屋	以%十月%。*车*服黄屋左纛。葬=长陵=。↵	器物
008_高祖本纪	左纛	左纛	21054	词表匹配	左纛	十月%。*车*服黄屋左纛。葬=长陵=。↵↵#	器物
