章节	正名	词	位置	框架类型	匹配模式	上下文	实体类型
111_卫将军骠骑列传	二千馀里	二千馀里	8611	词表匹配	二千馀里	浮沮将军$出=五原=二千馀里,无功。↵↵[17.	时间
111_卫将军骠骑列传	李息	李息	8730	词表匹配	李息	## [17.4] 李息↵↵[17.4.1]	人名
111_卫将军骠骑列传	公孙敖	公孙敖	8866	词表匹配	公孙敖	## [17.5] 公孙敖↵↵[17.5.1]	人名
111_卫将军骠骑列传	千人	千人	8932	词表匹配	千人	$,出=代=,亡卒七千人,当斩,赎为庶人。↵	时间
111_卫将军骠骑列传	受降城	受降城	9103	词表匹配	受降城	%,以$因杅将军$筑受降城。%七岁%,复以$因	器物
111_卫将军骠骑列传	李沮	李沮	9221	词表匹配	李沮	## [17.6] 李沮↵↵[17.6.1]	人名
111_卫将军骠骑列传	李蔡	李蔡	9310	词表匹配	李蔡	## [17.7] 李蔡↵↵[17.7.1]	人名
111_卫将军骠骑列传	张次公	张次公	9410	词表匹配	张次公	## [17.8] 张次公↵↵[17.8.1]	人名
111_卫将军骠骑列传	苏建	苏建	9576	词表匹配	苏建	## [17.9] 苏建↵↵[17.9.1]	人名
111_卫将军骠骑列传	卫青	卫青	9748	词表匹配	卫青	大犹乡=。↵↵## 卫青麾下诸将续↵↵###	人名
111_卫将军骠骑列传	赵信	赵信	9769	词表匹配	赵信	# [17.10] 赵信↵↵[17.10.1	人名
111_卫将军骠骑列传	张骞	张骞	9858	词表匹配	张骞	# [17.11] 张骞↵↵[17.11.1	人名
111_卫将军骠骑列传	赵食其	赵食其	9996	词表匹配	赵食其	# [17.12] 赵食其↵↵[17.12.1	人名
111_卫将军骠骑列传	曹襄	曹襄	10090	词表匹配	曹襄	# [17.13] 曹襄↵↵[17.13.1	人名
111_卫将军骠骑列传	韩说	韩说	10165	词表匹配	韩说	# [17.14] 韩说↵↵[17.14.1	人名
111_卫将军骠骑列传	庶孙	庶孙	10195	词表匹配	庶孙	@$,$@弓高侯@$庶孙也。以$校尉$从$大	人名
111_卫将军骠骑列传	郭昌	郭昌	10361	词表匹配	郭昌	# [17.15] 郭昌↵↵[17.15.1	人名
111_卫将军骠骑列传	荀彘	荀彘	10460	词表匹配	荀彘	# [17.16] 荀彘↵↵[17.16.1	人名
111_卫将军骠骑列传	霍去病	霍去病	10562	词表匹配	霍去病	↵↵## [18] 霍去病麾下诸将↵↵[18.	人名
111_卫将军骠骑列传	万馀级	万馀级	10614	词表匹配	万馀级	将军$,斩捕首虏十一万馀级。及$@浑邪王@$以	时间
111_卫将军骠骑列传	数万	数万	10629	词表匹配	数万	$@浑邪王@$以众降数万,遂开=河西=、=酒	时间
111_卫将军骠骑列传	西方	西方	10646	词表匹配	西方	西=、=酒泉=之地,西方益少~胡~寇。四益封	地名
111_卫将军骠骑列传	二人	二人	10688	词表匹配	二人	六人,而後为$将军$二人。↵↵### [18	时间
111_卫将军骠骑列传	路博德	路博德	10704	词表匹配	路博德	## [18.2] 路博德↵↵[18.2.1]	人名
111_卫将军骠骑列传	赵破奴	赵破奴	10844	词表匹配	赵破奴	## [18.3] 赵破奴↵↵[18.3.1]	人名
111_卫将军骠骑列传	卫氏	卫氏	11136	词表匹配	卫氏	↵↵## [19] 卫氏兴衰↵↵[19.1]	族群
111_卫将军骠骑列传	司马迁	太史公	11213	词表匹配	太史公	↵↵## [20] 太史公评论↵↵[20.1]	人名
111_卫将军骠骑列传	人臣	人臣	11355	词表匹配	人臣	不肖者,人主之柄也。人臣奉^法^遵职而已,何	官职
111_卫将军骠骑列传	子豹	子豹	11407	词表匹配	子豹	↵↵[20.4] 君子豹变,贵贱何常。@青@	人名
