章节	正名	词	位置	框架类型	匹配模式	上下文	实体类型
007_项羽本纪	美人	美人	17590	词表匹配	美人	69.1] 歌数阕，美人和之。@项王@泣数行	官职
007_项羽本纪	八百馀	八百馀	17654	词表匹配	八百馀	〙骑，麾下壮士骑从者八百馀人，直夜溃围南出，驰	时间
007_项羽本纪	百馀人	百馀人	17729	词表匹配	百馀人	@渡=淮=，骑能属者百馀人耳。↵↵[171.2	时间
007_项羽本纪	大泽	大泽	17775	词表匹配	大泽	绐曰"左"。左，乃陷大泽中。以故&汉&追及之	地名
007_项羽本纪	数千人	数千人	17830	词表匹配	数千人	八%骑。&汉&骑追者数千人。↵↵[172.2]	时间
007_项羽本纪	乌江自刎	乌江自刎	17859	词表匹配	乌江自刎	度不得脱。↵↵## 乌江自刎↵↵### 东城快战	event
007_项羽本纪	东城快战	东城快战	17869	词表匹配	东城快战	乌江自刎↵↵### 东城快战↵↵[173.1] 	event
007_项羽本纪	今日	今日	17976	词表匹配	今日	↵[173.3] "今日固决死，原为诸君快战	时间
007_项羽本纪	数十百	数十百	18281	词表匹配	数十百	&汉&一$都尉$，杀数十百人，复聚其骑，亡其两	时间
007_项羽本纪	乌江自刎	乌江自刎	18352	词表匹配	乌江自刎	王言。"↵↵### 乌江自刎↵↵[178.1] 	event
007_项羽本纪	千里	千里	18416	词表匹配	千里	"=江东=虽小，地方千里，众数十万人，亦足王	时间
007_项羽本纪	数十万	数十万	18420	词表匹配	数十万	=虽小，地方千里，众数十万人，亦足王也。原大王	时间
007_项羽本纪	千人	千人	18499	词表匹配	千人	籍@与=江东=子弟八千人渡=江=而西，今无一	时间
007_项羽本纪	一日	一日	18607	词表匹配	一日	五岁%，所当无敌，尝一日行千里，不忍杀之，以	时间
007_项羽本纪	千里	千里	18610	词表匹配	千里	，所当无敌，尝一日行千里，不忍杀之，以赐公。	时间
007_项羽本纪	数百人	数百人	18660	词表匹配	数百人	独@籍@所杀&汉&军数百人。@项王@身亦被十馀	时间
007_项羽本纪	千金	千金	18783	词表匹配	千金	 "吾闻&汉&购我头千金，邑万户，吾为若德。	器物
007_项羽本纪	万户	万户	18787	词表匹配	万户	&汉&购我头千金，邑万户，吾为若德。"↵↵[	时间
007_项羽本纪	数十人	数十人	18854	词表匹配	数十人	践争@项王@，相杀者数十人。↵↵[183.2]	时间
007_项羽本纪	项氏	项氏	19207	词表匹配	项氏	而去。↵↵### 封项氏↵↵[187.1] 	人名
007_项羽本纪	司马迁	太史公	19291	词表匹配	太史公	姓&刘&。↵↵## 太史公曰↵↵> [!NOT	人名
007_项羽本纪	司马迁	太史公	19307	词表匹配	太史公	> [!NOTE] 太史公曰↵> [188.1	人名
007_项羽本纪	亚父	亚父	19717	词表匹配	亚父	=兵。$卿子$无罪，亚父推诚。↵> 始救@赵	人名
