章节	正名	词	位置	框架类型	匹配模式	上下文	实体类型
047_孔子世家	匡地遇难	匡地遇难	4632	词表匹配	匡地遇难	↵↵## [13] 匡地遇难↵↵[13.1] 将	event
047_孔子世家	见南子	见南子	4895	词表匹配	见南子	## [14] 返卫见南子↵↵[14.1] 去	event
047_孔子世家	月馀	月馀	4914	词表匹配	月馀	1] 去即过=蒲=。月馀，反乎&卫&，主@蘧	时间
047_孔子世家	夫人	夫人	4937	词表匹配	夫人	玉@家。$@灵公@$夫人有$@南子@$者，使	人名
047_孔子世家	夫人	夫人	5001	词表匹配	夫人	辞谢，不得已而见之。夫人在*絺帷*中。@孔子	人名
047_孔子世家	夫人	夫人	5022	词表匹配	夫人	子@入门，北面稽首。夫人自*帷*中再拜，*环	人名
047_孔子世家	月馀	月馀	5097	词表匹配	月馀	！天厌之！"居&卫&月馀，$@灵公@$与夫人	时间
047_孔子世家	夫人	夫人	5107	词表匹配	夫人	月馀，$@灵公@$与夫人同*车*，*宦者@雍	人名
047_孔子世家	参乘	参乘	5122	词表匹配	参乘	*，*宦者@雍渠@*参乘，出，使@孔子@为次	官职
047_孔子世家	招摇	招摇	5136	词表匹配	招摇	，使@孔子@为次乘，招摇巿过之。@孔子@曰：	天文
047_孔子世家	东门	东门	5336	词表匹配	东门	，@孔子@独立=郭=东门。&郑&人或谓@子贡	地名
047_孔子世家	东门	东门	5352	词表匹配	东门	人或谓@子贡@曰："东门有人，其颡似〚尧〛，	地名
047_孔子世家	岁馀	岁馀	5494	词表匹配	岁馀	$司城@贞子@$家。岁馀，$@吴王夫差@$伐	时间
047_孔子世家	先王	先王	5705	词表匹配	先王	*石砮*，长尺有咫。先王欲昭其令德，以~肃慎	官职
047_孔子世家	小子	小子	5862	词表匹配	小子	："归与归与！吾党之小子狂简，进取不忘其初。	人名
047_孔子世家	五乘	五乘	5951	词表匹配	五乘	良孺@者，以私*车*五乘从@孔子@。其为人长	器物
047_孔子世家	出子	出子	6036	词表匹配	出子	："苟毋適&卫&，吾出子。"与之盟，出@孔子	人名
047_孔子世家	东门	东门	6049	词表匹配	东门	"与之盟，出@孔子@东门。@孔子@遂適&卫&	地名
047_孔子世家	期月	期月	6293	词表匹配	期月	叹曰："苟有用我者，期月而已，%三年%有成。	时间
047_孔子世家	中牟	中牟	6322	词表匹配	中牟	↵↵## [18] 中牟之召↵↵[18.1]	地名
047_孔子世家	两人	两人	6963	词表匹配	两人	@$未得志之时，须此两人而后从政；及其已得志	时间
047_孔子世家	阴阳	阴阳	7013	词表匹配	阴阳	泽涸渔则〚蛟龙〛不合阴阳，覆巢毁卵则〚凤皇〛	制度
047_孔子世家	明日	明日	7150	词表匹配	明日	军旅之事未之学也。"明日，与@孔子@语，见蜚	时间
047_孔子世家	数日	数日	7542	词表匹配	数日	召$@仲尼@$。"後数日，$@桓子@$卒，$	时间
047_孔子世家	将行	将行	7661	词表匹配	将行	求@$。$@厓求@$将行，@孔子@曰："&鲁	官职
