章节	正名	词	位置	框架类型	匹配模式	上下文	实体类型
040_楚世家	周灵王	灵王	5872	词表匹配	灵王	古事焉。"↵↵## 灵王乐乾谿与弃疾政变↵↵	人名
040_楚世家	乾谿	乾谿	5875	词表匹配	乾谿	。"↵↵## 灵王乐乾谿与弃疾政变↵↵[39	地名
040_楚世家	弃疾	弃疾	5878	词表匹配	弃疾	↵## 灵王乐乾谿与弃疾政变↵↵[39.43	人名
040_楚世家	子比	子比	6081	词表匹配	子比	灵王@太子禄@，立@子比@为$王$，@公子子	人名
040_楚世家	子晳	子晳	6092	词表匹配	子晳	比@为$王$，@公子子晳@为$令尹$，@弃疾	人名
040_楚世家	弃疾	弃疾	6102	词表匹配	弃疾	子晳@为$令尹$，@弃疾@为$司马$。先除王	人名
040_楚世家	观从	观从	6117	词表匹配	观从	司马$。先除王宫，@观从@从师于=乾谿=，令	人名
040_楚世家	周灵王	灵王	6165	词表匹配	灵王	"&楚&众皆溃，去@灵王@而归。↵↵## 灵	人名
040_楚世家	周灵王	灵王	6176	词表匹配	灵王	王@而归。↵↵## 灵王饥死↵↵[40.44	人名
040_楚世家	弃疾	弃疾	6576	词表匹配	弃疾	，并葬之。↵↵## 弃疾诈杀初王比自立↵↵[	人名
040_楚世家	平王施惠复陈蔡	平王施惠复陈蔡	6856	词表匹配	平王施惠复陈蔡	@平王@。↵↵## 平王施惠复陈蔡↵↵[43.47] 	event
040_楚世家	周共王	共王	6983	词表匹配	共王	，王许之。↵↵## 共王五子望祭之谶↵↵[4	人名
040_楚世家	社稷	社稷	7030	词表匹配	社稷	群神，请神决之，使主社稷，而阴与@巴姬@埋*	制度
040_楚世家	叔向	叔向	7193	词表匹配	叔向	如其神符。↵↵## 叔向论子比不能立↵↵[4	人名
040_楚世家	子比	子比	7196	词表匹配	子比	符。↵↵## 叔向论子比不能立↵↵[45.4	人名
040_楚世家	费无忌谗害太子建	费无忌谗害太子建	7908	词表匹配	费无忌谗害太子建	向@言也。↵↵## 费无忌谗害太子建↵↵[46.50] 	event
040_楚世家	伍奢	伍奢	8103	词表匹配	伍奢	@建@也。↵↵## 伍奢被囚太子建奔↵↵[4	人名
040_楚世家	太子建	太子建	8107	词表匹配	太子建	。↵↵## 伍奢被囚太子建奔↵↵[47.51]	人名
040_楚世家	小臣	小臣	8244	词表匹配	小臣	谗，乃曰："王柰何以小臣疏骨肉？"@无忌@曰	官职
040_楚世家	伍子胥出奔吴	伍子胥出奔吴	8314	词表匹配	伍子胥出奔吴	奔&宋&。↵↵## 伍子胥出奔吴↵↵[48.52] 	event
040_楚世家	吴楚	吴楚	8657	词表匹配	吴楚	及@尚@。↵↵## 吴楚边邑争桑↵↵[49.	人名
