章节	正名	词	位置	框架类型	匹配模式	上下文	实体类型
012_孝武本纪	神仙	神仙	9721	词表匹配	神仙	$之飨。"↵↵## 神仙与方术↵↵### 东	神话
012_孝武本纪	东莱	东莱	9732	词表匹配	东莱	仙与方术↵↵### 东莱见神人↵↵[37.1	地名
012_孝武本纪	神人	神人	9735	词表匹配	神人	术↵↵### 东莱见神人↵↵[37.1] 其	神话
012_孝武本纪	神人	神人	9756	词表匹配	神人	其春，@公孙卿@言见神人=东莱=山，若云"见	神话
012_孝武本纪	数日	数日	9826	词表匹配	数日	遂至=东莱=，宿留之数日，毋所见，见大人迹。	时间
012_孝武本纪	大人	大人	9834	词表匹配	大人	留之数日，毋所见，见大人迹。↵↵[37.4]	官职
012_孝武本纪	方士	方士	9849	词表匹配	方士	↵[37.4] 复遣方士求神怪采芝药以千数。	制度
012_孝武本纪	芝药	芝药	9855	词表匹配	芝药	] 复遣方士求神怪采芝药以千数。↵↵[37.	器物
012_孝武本纪	二日	二日	9934	词表匹配	二日	，自临塞决=河=，留二日，沈祠而去。↵↵[3	时间
012_孝武本纪	十岁	十岁	10049	词表匹配	十岁	瓯王$敬鬼，寿至百六十岁。後世谩怠，故衰秏"	时间
012_孝武本纪	上帝	上帝	10093	词表匹配	上帝	，安台无坛，亦祠天神上帝百鬼，而以鸡卜。↵↵	神话
012_孝武本纪	而以	而以	10098	词表匹配	而以	，亦祠天神上帝百鬼，而以鸡卜。↵↵[38.3	人名
012_孝武本纪	通天台	通天台	10132	词表匹配	通天台	始用焉。↵↵### 通天台与芝草↵↵[39.1	地名
012_孝武本纪	仙人	仙人	10159	词表匹配	仙人	孙卿@曰：↵↵> "仙人可见，而上往常遽，以	神话
012_孝武本纪	神人	神人	10193	词表匹配	神人	=缑氏=城，置脯枣，神人宜可致。且仙人好楼居	神话
012_孝武本纪	仙人	仙人	10200	词表匹配	仙人	脯枣，神人宜可致。且仙人好楼居。"↵↵[39	神话
012_孝武本纪	神人	神人	10256	词表匹配	神人	使@卿@持节设具而候神人，乃作*通天台*，置	神话
012_孝武本纪	神仙	神仙	10276	词表匹配	神仙	，置祠具其下，将招来神仙之属。↵↵[39.3	神话
012_孝武本纪	前殿	前殿	10298	词表匹配	前殿	] 於是=甘泉=更置前殿，始广诸宫室。↵↵[	器物
012_孝武本纪	宫室	宫室	10304	词表匹配	宫室	泉=更置前殿，始广诸宫室。↵↵[39.4] 	制度
012_孝武本纪	灵星	灵星	10397	词表匹配	灵星	↵↵### 旱与尊祠灵星↵↵[40.1] 其	制度
012_孝武本纪	明年	明年	10409	词表匹配	明年	↵↵[40.1] 其明年，伐~朝鲜~。↵↵[	时间
012_孝武本纪	乾封	乾封	10462	词表匹配	乾封	〚黄帝〛时封则天旱，乾封三年。"↵↵[40.	地名
012_孝武本纪	三年	三年	10464	词表匹配	三年	帝〛时封则天旱，乾封三年。"↵↵[40.4]	时间
012_孝武本纪	乾封	乾封	10492	词表匹配	乾封	：↵↵> "天旱，意乾封乎？其令天下尊祠!灵	地名
012_孝武本纪	明堂	明堂	10517	词表匹配	明堂	。"↵↵## 巡祭与明堂↵↵### 巡南郡登	地名
012_孝武本纪	南郡	南郡	10526	词表匹配	南郡	与明堂↵↵### 巡南郡登南岳↵↵[41.1	地名
012_孝武本纪	南岳	南岳	10529	词表匹配	南岳	↵↵### 巡南郡登南岳↵↵[41.1] 其	制度
012_孝武本纪	明年	明年	10541	词表匹配	明年	↵↵[41.1] 其明年，上郊=雍=，通=回	时间
012_孝武本纪	明年	明年	10596	词表匹配	明年	↵↵[42.1] 其明年冬，上巡=南郡=，至	时间
012_孝武本纪	山川	山川	10677	词表匹配	山川	，过=彭蠡=，祀其名山川。↵↵[42.4] 	地名
012_孝武本纪	明堂	明堂	10732	词表匹配	明堂	脩封焉。↵↵### 明堂图与修封↵↵[43.	地名
012_孝武本纪	东北	东北	10763	词表匹配	东北	封=泰山=，=泰山=东北阯古时有*明堂*处，	地名
012_孝武本纪	制度	制度	10805	词表匹配	制度	*=奉高=旁，未晓其制度。↵↵[43.3] 	制度
012_孝武本纪	衤复道	衤复道	10874	词表匹配	衤复道	茅盖，通水，圜宫垣为衤复道，上有楼，从西南入，	器物
012_孝武本纪	西南	西南	10883	词表匹配	西南	为衤复道，上有楼，从西南入，命曰=昆仑=，$	地名
012_孝武本纪	上帝	上帝	10905	词表匹配	上帝	天子$从之入，以拜祠上帝焉。↵↵[43.5]	神话
012_孝武本纪	太牢	太牢	11008	词表匹配	太牢	祠后土於下房，以二十太牢。↵↵[43.8] 	官职
012_孝武本纪	有司	有司	11121	词表匹配	有司	黄帝〛并〚赤帝〛，而有司侍祠焉。↵↵[43.	官职
012_孝武本纪	高里	高里	11160	词表匹配	高里	↵↵### 推历与禅高里↵↵[44.1] 其	地名
012_孝武本纪	二岁	二岁	11173	词表匹配	二岁	↵[44.1] 其後二岁，%十一月甲子朔旦冬	时间
012_孝武本纪	上帝	上帝	11229	词表匹配	上帝	月甲子朔旦冬至%日祠上帝*明堂*，每脩^封禅	神话
012_孝武本纪	方士	方士	11313	词表匹配	方士	海=上，考入=海=及方士求神者，莫验，然益遣	制度
012_孝武本纪	建章宫	建章宫	11420	词表匹配	建章宫	至殊庭焉。↵↵## 建章宫与太初↵↵### 建	地名
012_孝武本纪	太初	太初	11424	词表匹配	太初	。↵↵## 建章宫与太初↵↵### 建章宫↵	时间
